trade_date,code,name,market,market_name,sector_name,close,change,change_rate,open,high,low,volume,trading_value,market_cap,listed_shares,isu_cd,source_market
2023-04-27,095570,AJ네트웍스,KOSPI,KOSPI,-,4750.0,-20.0,-0.42,4750.0,4810.0,4680.0,64374.0,303817795.0,222405901250.0,46822295.0,095570,KOSPI
2023-04-27,006840,AK홀딩스,KOSPI,KOSPI,-,19050.0,40.0,0.21,19010.0,19200.0,18670.0,15153.0,287255450.0,252366037050.0,13247561.0,006840,KOSPI
2023-04-27,027410,BGF,KOSPI,KOSPI,-,4100.0,-50.0,-1.2,4145.0,4165.0,4065.0,86167.0,353045430.0,392438843100.0,95716791.0,027410,KOSPI
2023-04-27,282330,BGF리테일,KOSPI,KOSPI,-,178000.0,-5600.0,-3.05,182200.0,183800.0,178000.0,22290.0,4001354300.0,3076535268000.0,17283906.0,282330,KOSPI
2023-04-27,138930,BNK금융지주,KOSPI,KOSPI,-,6570.0,-100.0,-1.5,6620.0,6670.0,6560.0,971840.0,6410108350.0,2141394566220.0,325935246.0,138930,KOSPI
2023-04-27,001460,BYC,KOSPI,KOSPI,-,462500.0,-29500.0,-6.0,484000.0,484000.0,462500.0,4622.0,2138412000.0,288884437500.0,624615.0,001460,KOSPI
2023-04-27,001465,BYC우,KOSPI,KOSPI,-,150800.0,-200.0,-0.13,151000.0,151000.0,150800.0,22.0,3319400.0,32480058000.0,215385.0,001465,KOSPI
2023-04-27,001040,CJ,KOSPI,KOSPI,-,92400.0,-900.0,-0.96,92800.0,93300.0,92200.0,116452.0,10800298300.0,2695954615200.0,29176998.0,001040,KOSPI
2023-04-27,079160,CJ CGV,KOSPI,KOSPI,-,15090.0,-210.0,-1.37,15470.0,15470.0,14940.0,101065.0,1524699530.0,720190893120.0,47726368.0,079160,KOSPI
2023-04-27,00104K,CJ4우(전환),KOSPI,KOSPI,-,75600.0,400.0,0.53,75800.0,75800.0,75000.0,1197.0,90073600.0,319524307200.0,4226512.0,00104K,KOSPI
2023-04-27,000120,CJ대한통운,KOSPI,KOSPI,-,75900.0,-1400.0,-1.81,77300.0,77300.0,75200.0,78354.0,5950868900.0,1731456909600.0,22812344.0,000120,KOSPI
2023-04-27,011150,CJ씨푸드,KOSPI,KOSPI,-,3340.0,-60.0,-1.76,3375.0,3440.0,3285.0,438157.0,1467846990.0,120008781820.0,35930773.0,011150,KOSPI
2023-04-27,011155,CJ씨푸드1우,KOSPI,KOSPI,-,24700.0,250.0,1.02,24300.0,24700.0,24300.0,223.0,5496150.0,4940000000.0,200000.0,011155,KOSPI
2023-04-27,001045,CJ우,KOSPI,KOSPI,-,51800.0,0.0,0.0,51900.0,52000.0,51600.0,868.0,44956400.0,117079551400.0,2260223.0,001045,KOSPI
2023-04-27,097950,CJ제일제당,KOSPI,KOSPI,-,308000.0,-7000.0,-2.22,315000.0,315500.0,307000.0,35558.0,10968140000.0,4636689288000.0,15054186.0,097950,KOSPI
2023-04-27,097955,CJ제일제당 우,KOSPI,KOSPI,-,146000.0,-1400.0,-0.95,147400.0,147500.0,145700.0,4338.0,633567200.0,193805218000.0,1327433.0,097955,KOSPI
2023-04-27,000590,CS홀딩스,KOSPI,KOSPI,-,58000.0,400.0,0.69,57600.0,58300.0,57100.0,549.0,31612900.0,66959956000.0,1154482.0,000590,KOSPI
2023-04-27,012030,DB,KOSPI,KOSPI,-,1907.0,20.0,1.06,1851.0,1956.0,1850.0,3671640.0,6959171683.0,383638690231.0,201173933.0,012030,KOSPI
2023-04-27,016610,DB금융투자,KOSPI,KOSPI,-,4030.0,-5.0,-0.12,4070.0,4070.0,3985.0,16180.0,64920875.0,171058947670.0,42446389.0,016610,KOSPI
2023-04-27,005830,DB손해보험,KOSPI,KOSPI,-,83300.0,-900.0,-1.07,85200.0,85200.0,81500.0,126839.0,10497401000.0,5897640000000.0,70800000.0,005830,KOSPI
2023-04-27,000990,DB하이텍,KOSPI,KOSPI,-,61600.0,600.0,0.98,60800.0,61700.0,59700.0,659362.0,40126657600.0,2734953020800.0,44398588.0,000990,KOSPI
2023-04-27,000995,DB하이텍1우,KOSPI,KOSPI,-,87800.0,-2200.0,-2.44,88100.0,89900.0,87000.0,1162.0,102288800.0,9861344800.0,112316.0,000995,KOSPI
2023-04-27,139130,DGB금융지주,KOSPI,KOSPI,-,6720.0,-100.0,-1.47,6760.0,6800.0,6670.0,715088.0,4803351800.0,1136659997760.0,169145833.0,139130,KOSPI
