trade_date,code,name,market,market_name,sector_name,close,change,change_rate,open,high,low,volume,trading_value,market_cap,listed_shares,isu_cd,source_market
2025-09-05,095570,AJ네트웍스,KOSPI,KOSPI,-,4320.0,-30.0,-0.69,4310.0,4370.0,4290.0,120311.0,518079610.0,195491918880.0,45252759.0,095570,KOSPI
2025-09-05,006840,AK홀딩스,KOSPI,KOSPI,-,11170.0,40.0,0.36,11040.0,11210.0,11040.0,2698.0,29990300.0,147975256370.0,13247561.0,006840,KOSPI
2025-09-05,027410,BGF,KOSPI,KOSPI,-,3910.0,-20.0,-0.51,3940.0,3965.0,3905.0,34352.0,134658470.0,374252652810.0,95716791.0,027410,KOSPI
2025-09-05,282330,BGF리테일,KOSPI,KOSPI,-,110700.0,-300.0,-0.27,110700.0,111300.0,110100.0,27162.0,3003492600.0,1913328394200.0,17283906.0,282330,KOSPI
2025-09-05,138930,BNK금융지주,KOSPI,KOSPI,-,14490.0,-30.0,-0.21,14380.0,14570.0,14380.0,493842.0,7150901355.0,4556020481460.0,314425154.0,138930,KOSPI
2025-09-05,001460,BYC,KOSPI,KOSPI,-,40100.0,150.0,0.38,39950.0,40700.0,39900.0,2647.0,106337750.0,250470615000.0,6246150.0,001460,KOSPI
2025-09-05,001465,BYC우,KOSPI,KOSPI,-,26450.0,200.0,0.76,26250.0,26500.0,25800.0,3819.0,100312950.0,56969332500.0,2153850.0,001465,KOSPI
2025-09-05,001040,CJ,KOSPI,KOSPI,-,175600.0,10100.0,6.1,173300.0,183800.0,165500.0,1165082.0,203830105000.0,5123480848800.0,29176998.0,001040,KOSPI
2025-09-05,079160,CJ CGV,KOSPI,KOSPI,-,4800.0,140.0,3.0,4660.0,4840.0,4660.0,356249.0,1707570672.0,794789822400.0,165581213.0,079160,KOSPI
2025-09-05,00104K,CJ4우(전환),KOSPI,KOSPI,-,145300.0,6900.0,4.99,141000.0,148800.0,139100.0,37158.0,5353228700.0,614112193600.0,4226512.0,00104K,KOSPI
2025-09-05,000120,CJ대한통운,KOSPI,KOSPI,-,83500.0,1000.0,1.21,82500.0,84200.0,82500.0,81684.0,6822930550.0,1904830724000.0,22812344.0,000120,KOSPI
