trade_date,code,name,market,market_name,sector_name,close,change,change_rate,open,high,low,volume,trading_value,market_cap,listed_shares,isu_cd,source_market
2025-04-16,095570,AJ네트웍스,KOSPI,KOSPI,-,3730.0,-65.0,-1.71,3785.0,3785.0,3725.0,43841.0,164270640.0,168792791070.0,45252759.0,095570,KOSPI
2025-04-16,006840,AK홀딩스,KOSPI,KOSPI,-,10190.0,-60.0,-0.59,10200.0,10270.0,10170.0,647.0,6602140.0,134992646590.0,13247561.0,006840,KOSPI
2025-04-16,027410,BGF,KOSPI,KOSPI,-,3450.0,15.0,0.44,3430.0,3455.0,3415.0,17624.0,60581212.0,330222928950.0,95716791.0,027410,KOSPI
2025-04-16,282330,BGF리테일,KOSPI,KOSPI,-,106500.0,1900.0,1.82,105100.0,108000.0,104600.0,26415.0,2813001550.0,1840735989000.0,17283906.0,282330,KOSPI
2025-04-16,138930,BNK금융지주,KOSPI,KOSPI,-,10080.0,110.0,1.1,9960.0,10120.0,9940.0,736117.0,7405685760.0,3209305871520.0,318383519.0,138930,KOSPI
2025-04-16,001460,BYC,KOSPI,KOSPI,-,26300.0,-50.0,-0.19,26250.0,26350.0,26150.0,621.0,16300750.0,164273745000.0,6246150.0,001460,KOSPI
2025-04-16,001465,BYC우,KOSPI,KOSPI,-,12540.0,-50.0,-0.4,12580.0,12590.0,12460.0,183.0,2296340.0,27009279000.0,2153850.0,001465,KOSPI
2025-04-16,001040,CJ,KOSPI,KOSPI,-,117700.0,2300.0,1.99,116300.0,120800.0,116300.0,160450.0,19138041550.0,3434132664600.0,29176998.0,001040,KOSPI
2025-04-16,079160,CJ CGV,KOSPI,KOSPI,-,4435.0,-20.0,-0.45,4455.0,4475.0,4420.0,51498.0,229556809.0,734348493015.0,165580269.0,079160,KOSPI
2025-04-16,00104K,CJ4우(전환),KOSPI,KOSPI,-,95000.0,1900.0,2.04,93200.0,96200.0,93200.0,11489.0,1092703550.0,401518640000.0,4226512.0,00104K,KOSPI
2025-04-16,000120,CJ대한통운,KOSPI,KOSPI,-,81800.0,-800.0,-0.97,83400.0,83500.0,81600.0,39146.0,3220826350.0,1866049739200.0,22812344.0,000120,KOSPI
2025-04-16,011150,CJ씨푸드,KOSPI,KOSPI,-,3240.0,40.0,1.25,3210.0,3280.0,3195.0,569232.0,1843967705.0,116415704520.0,35930773.0,011150,KOSPI
2025-04-16,011155,CJ씨푸드1우,KOSPI,KOSPI,-,20400.0,-3450.0,-14.47,22150.0,22150.0,20000.0,24486.0,516456650.0,4080000000.0,200000.0,011155,KOSPI
2025-04-16,001045,CJ우,KOSPI,KOSPI,-,65300.0,1300.0,2.03,63500.0,66200.0,63500.0,4386.0,286402350.0,147592561900.0,2260223.0,001045,KOSPI
2025-04-16,097950,CJ제일제당,KOSPI,KOSPI,-,237500.0,0.0,0.0,236500.0,241500.0,236500.0,49831.0,11894594750.0,3575369175000.0,15054186.0,097950,KOSPI
2025-04-16,097955,CJ제일제당 우,KOSPI,KOSPI,-,132400.0,700.0,0.53,131700.0,133000.0,131600.0,2930.0,387802550.0,175752129200.0,1327433.0,097955,KOSPI
2025-04-16,000480,CR홀딩스,KOSPI,KOSPI,-,5030.0,30.0,0.6,5140.0,5140.0,4995.0,7362.0,36912260.0,235859164700.0,46890490.0,000480,KOSPI
2025-04-16,000590,CS홀딩스,KOSPI,KOSPI,-,72300.0,100.0,0.14,72200.0,72500.0,71700.0,487.0,35055100.0,83469048600.0,1154482.0,000590,KOSPI
2025-04-16,012030,DB,KOSPI,KOSPI,-,1244.0,-5.0,-0.4,1249.0,1251.0,1219.0,110014.0,135904366.0,250260372652.0,201173933.0,012030,KOSPI
2025-04-16,016610,DB금융투자,KOSPI,KOSPI,-,5750.0,20.0,0.35,5730.0,5790.0,5700.0,51533.0,296705065.0,244066736750.0,42446389.0,016610,KOSPI
2025-04-16,005830,DB손해보험,KOSPI,KOSPI,-,85100.0,-1900.0,-2.18,87000.0,87000.0,84600.0,241370.0,20627297977.0,6025080000000.0,70800000.0,005830,KOSPI
2025-04-16,000990,DB하이텍,KOSPI,KOSPI,-,40450.0,-1350.0,-3.23,41300.0,41600.0,40350.0,102135.0,4179880500.0,1795922884600.0,44398588.0,000990,KOSPI
2025-04-16,000300,DH오토넥스,KOSPI,KOSPI,-,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161600154944.0,81451691.0,000300,KOSPI
2025-04-16,001530,DI동일,KOSPI,KOSPI,-,42500.0,-100.0,-0.23,41800.0,42600.0,41600.0,27252.0,1147043075.0,823259807500.0,19370819.0,001530,KOSPI
2025-04-16,000210,DL,KOSPI,KOSPI,-,30200.0,-150.0,-0.49,30500.0,30700.0,30150.0,25328.0,769666375.0,632867696800.0,20955884.0,000210,KOSPI
2025-04-16,000215,DL우,KOSPI,KOSPI,-,19160.0,20.0,0.1,18820.0,19300.0,18800.0,1095.0,20995440.0,32305963400.0,1686115.0,000215,KOSPI
2025-04-16,375500,DL이앤씨,KOSPI,KOSPI,-,40350.0,250.0,0.62,40500.0,41250.0,40050.0,90076.0,3645302325.0,1561287688050.0,38693623.0,375500,KOSPI
2025-04-16,37550L,DL이앤씨2우(전환),KOSPI,KOSPI,-,25950.0,250.0,0.97,26450.0,26450.0,25650.0,942.0,24563550.0,54805128450.0,2111951.0,37550L,KOSPI
2025-04-16,37550K,DL이앤씨우,KOSPI,KOSPI,-,16760.0,-60.0,-0.36,16610.0,16930.0,16610.0,1308.0,21981200.0,35428712600.0,2113885.0,37550K,KOSPI
2025-04-16,007340,DN오토모티브,KOSPI,KOSPI,-,24150.0,2750.0,12.85,21400.0,24250.0,21300.0,432621.0,10127016825.0,1413037389750.0,58510865.0,007340,KOSPI
2025-04-16,004840,DRB동일,KOSPI,KOSPI,-,4175.0,5.0,0.12,4145.0,4185.0,4145.0,10240.0,42635460.0,83207750000.0,19930000.0,004840,KOSPI
2025-04-16,155660,DSR,KOSPI,KOSPI,-,3930.0,-85.0,-2.12,4015.0,4015.0,3920.0,40882.0,161110170.0,62880000000.0,16000000.0,155660,KOSPI
2025-04-16,069730,DSR제강,KOSPI,KOSPI,-,3550.0,-85.0,-2.34,3670.0,3670.0,3540.0,41712.0,148731264.0,51120000000.0,14400000.0,069730,KOSPI
2025-04-16,017860,DS단석,KOSPI,KOSPI,-,23200.0,-600.0,-2.52,23900.0,23950.0,23200.0,156476.0,3699702725.0,407953718400.0,17584212.0,017860,KOSPI
2025-04-16,017940,E1,KOSPI,KOSPI,-,59700.0,400.0,0.67,59600.0,59800.0,58900.0,7447.0,440980000.0,409542000000.0,6860000.0,017940,KOSPI
2025-04-16,365550,ESR켄달스퀘어리츠,KOSPI,KOSPI,-,4680.0,-10.0,-0.21,4690.0,4695.0,4610.0,174094.0,809791514.0,997256520000.0,213089000.0,365550,KOSPI
2025-04-16,383220,F&F,KOSPI,KOSPI,-,62900.0,-500.0,-0.79,63400.0,64400.0,62500.0,38941.0,2458912850.0,2409515017500.0,38307075.0,383220,KOSPI
2025-04-16,007700,F&F홀딩스,KOSPI,KOSPI,-,11660.0,-190.0,-1.6,11940.0,11940.0,11610.0,3524.0,41178840.0,456073519220.0,39114367.0,007700,KOSPI
2025-04-16,114090,GKL,KOSPI,KOSPI,-,11900.0,180.0,1.54,11720.0,12020.0,11650.0,293054.0,3502092265.0,736082473000.0,61855670.0,114090,KOSPI
2025-04-16,078930,GS,KOSPI,KOSPI,-,36400.0,150.0,0.41,36250.0,36650.0,36200.0,107299.0,3905371275.0,3382119759200.0,92915378.0,078930,KOSPI
2025-04-16,006360,GS건설,KOSPI,KOSPI,-,16550.0,60.0,0.36,16480.0,16770.0,16460.0,207897.0,3453161840.0,1416373659500.0,85581490.0,006360,KOSPI
2025-04-16,001250,GS글로벌,KOSPI,KOSPI,-,2570.0,-55.0,-2.1,2625.0,2630.0,2555.0,705785.0,1830743309.0,212111773480.0,82533764.0,001250,KOSPI
2025-04-16,007070,GS리테일,KOSPI,KOSPI,-,14240.0,-10.0,-0.07,14200.0,14250.0,14050.0,126727.0,1792607235.0,1190569589600.0,83607415.0,007070,KOSPI
2025-04-16,078935,GS우,KOSPI,KOSPI,-,36050.0,0.0,0.0,36050.0,36400.0,36000.0,1732.0,62471200.0,64342977300.0,1784826.0,078935,KOSPI
2025-04-16,499790,GS피앤엘,KOSPI,KOSPI,-,18810.0,-280.0,-1.47,19090.0,19630.0,18810.0,27683.0,531995640.0,373018119210.0,19830841.0,499790,KOSPI
2025-04-16,012630,HDC,KOSPI,KOSPI,-,17840.0,890.0,5.25,17000.0,17870.0,16900.0,320391.0,5637893570.0,1065792302640.0,59741721.0,012630,KOSPI
2025-04-16,039570,HDC랩스,KOSPI,KOSPI,-,8310.0,80.0,0.97,8290.0,8450.0,8250.0,34347.0,287050840.0,215707664310.0,25957601.0,039570,KOSPI
2025-04-16,089470,HDC현대EP,KOSPI,KOSPI,-,3470.0,-15.0,-0.43,3460.0,3580.0,3460.0,16919.0,59047191.0,110693000000.0,31900000.0,089470,KOSPI
2025-04-16,294870,HDC현대산업개발,KOSPI,KOSPI,-,22100.0,-250.0,-1.12,22500.0,22700.0,22000.0,180201.0,4030947950.0,1456551993000.0,65907330.0,294870,KOSPI
2025-04-16,009540,HD한국조선해양,KOSPI,KOSPI,-,226000.0,0.0,0.0,228500.0,230000.0,224500.0,149399.0,33979264500.0,15994724216000.0,70773116.0,009540,KOSPI
2025-04-16,267250,HD현대,KOSPI,KOSPI,-,71000.0,-300.0,-0.42,71600.0,71900.0,70700.0,52438.0,3731035750.0,5608509035000.0,78993085.0,267250,KOSPI
2025-04-16,267270,HD현대건설기계,KOSPI,KOSPI,-,61400.0,-1400.0,-2.23,62800.0,63100.0,61300.0,63892.0,3983737600.0,1123962980400.0,18305586.0,267270,KOSPI
2025-04-16,443060,HD현대마린솔루션,KOSPI,KOSPI,-,165300.0,0.0,0.0,166300.0,169900.0,162400.0,129671.0,21617496400.0,7410268413000.0,44829210.0,443060,KOSPI
2025-04-16,071970,HD현대마린엔진,KOSPI,KOSPI,-,33900.0,0.0,0.0,34100.0,34600.0,32950.0,612943.0,20723807600.0,1149938680500.0,33921495.0,071970,KOSPI
2025-04-16,010620,HD현대미포,KOSPI,KOSPI,-,131900.0,-1400.0,-1.05,132700.0,134300.0,130800.0,277192.0,36792839850.0,5268369453100.0,39942149.0,010620,KOSPI
2025-04-16,322000,HD현대에너지솔루션,KOSPI,KOSPI,-,25650.0,-650.0,-2.47,26100.0,26200.0,25200.0,51042.0,1308460750.0,287280000000.0,11200000.0,322000,KOSPI
2025-04-16,042670,HD현대인프라코어,KOSPI,KOSPI,-,7850.0,-170.0,-2.12,7970.0,8040.0,7770.0,796807.0,6292781670.0,1512348555950.0,192655867.0,042670,KOSPI
2025-04-16,267260,HD현대일렉트릭,KOSPI,KOSPI,-,311000.0,-10000.0,-3.12,317500.0,324000.0,309500.0,239020.0,75548939000.0,11210658985000.0,36047135.0,267260,KOSPI
2025-04-16,329180,HD현대중공업,KOSPI,KOSPI,-,353000.0,-500.0,-0.14,360000.0,363500.0,350000.0,231501.0,82553125000.0,31336909948000.0,88773116.0,329180,KOSPI
2025-04-16,097230,HJ중공업,KOSPI,KOSPI,-,7550.0,-480.0,-5.98,7810.0,7900.0,7320.0,2086547.0,15959591015.0,628720821550.0,83274281.0,097230,KOSPI
2025-04-16,014790,HL D&I,KOSPI,KOSPI,-,2275.0,-20.0,-0.87,2300.0,2325.0,2275.0,16775.0,38664594.0,86128317275.0,37858601.0,014790,KOSPI
2025-04-16,003580,HLB글로벌,KOSPI,KOSPI,-,3000.0,-45.0,-1.48,3050.0,3050.0,2990.0,62718.0,188746565.0,150654363000.0,50218121.0,003580,KOSPI
2025-04-16,204320,HL만도,KOSPI,KOSPI,-,35600.0,-1900.0,-5.07,37200.0,37350.0,35500.0,141555.0,5104782075.0,1671673472000.0,46957120.0,204320,KOSPI
