trade_date,code,name,market,market_name,sector_name,close,change,change_rate,open,high,low,volume,trading_value,market_cap,listed_shares,isu_cd,source_market
2024-03-08,095570,AJ네트웍스,KOSPI,KOSPI,-,4565.0,55.0,1.22,4470.0,4585.0,4470.0,150980.0,681043645.0,206578844835.0,45252759.0,095570,KOSPI
2024-03-08,006840,AK홀딩스,KOSPI,KOSPI,-,15950.0,-20.0,-0.13,16240.0,16240.0,15850.0,10237.0,163660530.0,211298597950.0,13247561.0,006840,KOSPI
2024-03-08,027410,BGF,KOSPI,KOSPI,-,3805.0,40.0,1.06,3760.0,3815.0,3760.0,60471.0,229760065.0,364202389755.0,95716791.0,027410,KOSPI
2024-03-08,282330,BGF리테일,KOSPI,KOSPI,-,124900.0,2400.0,1.96,123400.0,126600.0,121400.0,96350.0,11982208800.0,2158759859400.0,17283906.0,282330,KOSPI
2024-03-08,138930,BNK금융지주,KOSPI,KOSPI,-,7910.0,10.0,0.13,7950.0,7950.0,7820.0,1310066.0,10323535420.0,2547719544580.0,322088438.0,138930,KOSPI
2024-03-08,001460,BYC,KOSPI,KOSPI,-,490500.0,4500.0,0.93,480000.0,492000.0,471000.0,372.0,177546000.0,306373657500.0,624615.0,001460,KOSPI
2024-03-08,001465,BYC우,KOSPI,KOSPI,-,168000.0,700.0,0.42,166000.0,170800.0,161800.0,981.0,161423100.0,36184680000.0,215385.0,001465,KOSPI
2024-03-08,001040,CJ,KOSPI,KOSPI,-,94500.0,400.0,0.43,95100.0,95100.0,92900.0,98684.0,9250552600.0,2757226311000.0,29176998.0,001040,KOSPI
2024-03-08,079160,CJ CGV,KOSPI,KOSPI,-,5640.0,30.0,0.53,5600.0,5730.0,5490.0,770303.0,4305347120.0,690515493000.0,122431825.0,079160,KOSPI
2024-03-08,00104K,CJ4우(전환),KOSPI,KOSPI,-,74300.0,-100.0,-0.13,75300.0,75300.0,72700.0,16251.0,1190902000.0,314029841600.0,4226512.0,00104K,KOSPI
2024-03-08,000120,CJ대한통운,KOSPI,KOSPI,-,127600.0,-2800.0,-2.15,132300.0,135900.0,124300.0,129731.0,16525162300.0,2910855094400.0,22812344.0,000120,KOSPI
2024-03-08,011150,CJ씨푸드,KOSPI,KOSPI,-,2715.0,35.0,1.31,2680.0,2715.0,2680.0,63245.0,170603380.0,97552048695.0,35930773.0,011150,KOSPI
2024-03-08,011155,CJ씨푸드1우,KOSPI,KOSPI,-,20450.0,-250.0,-1.21,21200.0,21200.0,20350.0,760.0,15538800.0,4090000000.0,200000.0,011155,KOSPI
