trade_date,code,name,market,market_name,sector_name,close,change,change_rate,open,high,low,volume,trading_value,market_cap,listed_shares,isu_cd,source_market
2023-03-31,095570,AJ네트웍스,KOSPI,KOSPI,-,4710.0,45.0,0.96,4750.0,4750.0,4650.0,148745.0,697313580.0,220533009450.0,46822295.0,095570,KOSPI
2023-03-31,006840,AK홀딩스,KOSPI,KOSPI,-,17880.0,380.0,2.17,17500.0,18350.0,17430.0,55588.0,994177780.0,236866390680.0,13247561.0,006840,KOSPI
2023-03-31,027410,BGF,KOSPI,KOSPI,-,4335.0,-45.0,-1.03,4380.0,4475.0,4335.0,95095.0,417717245.0,414932288985.0,95716791.0,027410,KOSPI
2023-03-31,282330,BGF리테일,KOSPI,KOSPI,-,181700.0,1300.0,0.72,180100.0,182900.0,179000.0,19390.0,3519313200.0,3140485720200.0,17283906.0,282330,KOSPI
2023-03-31,138930,BNK금융지주,KOSPI,KOSPI,-,6510.0,110.0,1.72,6460.0,6520.0,6410.0,1245524.0,8078108450.0,2121838451460.0,325935246.0,138930,KOSPI
2023-03-31,001460,BYC,KOSPI,KOSPI,-,430500.0,-9500.0,-2.16,440000.0,440000.0,429000.0,249.0,107614500.0,268896757500.0,624615.0,001460,KOSPI
2023-03-31,001465,BYC우,KOSPI,KOSPI,-,148800.0,600.0,0.4,149300.0,149300.0,147600.0,90.0,13392100.0,32049288000.0,215385.0,001465,KOSPI
2023-03-31,001040,CJ,KOSPI,KOSPI,-,104300.0,3100.0,3.06,101900.0,104900.0,101300.0,118893.0,12356935500.0,3043160891400.0,29176998.0,001040,KOSPI
2023-03-31,079160,CJ CGV,KOSPI,KOSPI,-,15510.0,-280.0,-1.77,15900.0,15900.0,15450.0,140264.0,2181268000.0,740227251060.0,47725806.0,079160,KOSPI
2023-03-31,00104K,CJ4우(전환),KOSPI,KOSPI,-,80800.0,300.0,0.37,79800.0,81600.0,79800.0,7691.0,624365200.0,341502169600.0,4226512.0,00104K,KOSPI
2023-03-31,000120,CJ대한통운,KOSPI,KOSPI,-,79900.0,800.0,1.01,79300.0,80500.0,78400.0,47718.0,3808883000.0,1822706285600.0,22812344.0,000120,KOSPI
2023-03-31,011150,CJ씨푸드,KOSPI,KOSPI,-,3160.0,-50.0,-1.56,3210.0,3235.0,3150.0,133923.0,427084170.0,113541242680.0,35930773.0,011150,KOSPI
2023-03-31,011155,CJ씨푸드1우,KOSPI,KOSPI,-,25800.0,1300.0,5.31,24800.0,25800.0,24450.0,198.0,5016000.0,5160000000.0,200000.0,011155,KOSPI
2023-03-31,001045,CJ우,KOSPI,KOSPI,-,52600.0,200.0,0.38,52400.0,52900.0,52100.0,2855.0,150238800.0,118887729800.0,2260223.0,001045,KOSPI
2023-03-31,097950,CJ제일제당,KOSPI,KOSPI,-,326000.0,7000.0,2.19,320000.0,328500.0,319500.0,61251.0,19988020000.0,4907664636000.0,15054186.0,097950,KOSPI
2023-03-31,097955,CJ제일제당 우,KOSPI,KOSPI,-,155500.0,3500.0,2.3,152800.0,155500.0,151500.0,3001.0,461169700.0,206415831500.0,1327433.0,097955,KOSPI
2023-03-31,000590,CS홀딩스,KOSPI,KOSPI,-,58200.0,300.0,0.52,58000.0,58200.0,57600.0,2061.0,119666200.0,67190852400.0,1154482.0,000590,KOSPI
2023-03-31,012030,DB,KOSPI,KOSPI,-,1685.0,229.0,15.73,1700.0,1885.0,1673.0,79599963.0,141421883420.0,338978077105.0,201173933.0,012030,KOSPI
2023-03-31,016610,DB금융투자,KOSPI,KOSPI,-,4015.0,0.0,0.0,4045.0,4070.0,3990.0,60442.0,242948890.0,170422251835.0,42446389.0,016610,KOSPI
2023-03-31,005830,DB손해보험,KOSPI,KOSPI,-,74900.0,400.0,0.54,73800.0,75600.0,73800.0,184764.0,13826868850.0,5302920000000.0,70800000.0,005830,KOSPI
2023-03-31,000990,DB하이텍,KOSPI,KOSPI,-,72300.0,11200.0,18.33,70200.0,76700.0,69000.0,10485342.0,764045770500.0,3210017912400.0,44398588.0,000990,KOSPI
2023-03-31,000995,DB하이텍1우,KOSPI,KOSPI,-,125400.0,28900.0,29.95,125400.0,125400.0,125200.0,16349.0,2049406000.0,14084426400.0,112316.0,000995,KOSPI
2023-03-31,139130,DGB금융지주,KOSPI,KOSPI,-,6900.0,-130.0,-1.85,7090.0,7110.0,6800.0,6306174.0,43561870030.0,1167106247700.0,169145833.0,139130,KOSPI
2023-03-31,001530,DI동일,KOSPI,KOSPI,-,24800.0,-1050.0,-4.06,25400.0,25950.0,24450.0,475040.0,11887074750.0,634093096000.0,25568270.0,001530,KOSPI
2023-03-31,000210,DL,KOSPI,KOSPI,-,53300.0,400.0,0.76,53300.0,54000.0,52300.0,47945.0,2559535800.0,1116948617200.0,20955884.0,000210,KOSPI
2023-03-31,001880,DL건설,KOSPI,KOSPI,-,13370.0,70.0,0.53,13260.0,13480.0,13250.0,12867.0,172020710.0,294852407080.0,22053284.0,001880,KOSPI
2023-03-31,000215,DL우,KOSPI,KOSPI,-,30350.0,500.0,1.68,29750.0,30400.0,29750.0,1582.0,47908100.0,51173590250.0,1686115.0,000215,KOSPI
2023-03-31,375500,DL이앤씨,KOSPI,KOSPI,-,32350.0,0.0,0.0,32500.0,33100.0,32150.0,221774.0,7230808400.0,1251738704050.0,38693623.0,375500,KOSPI
2023-03-31,37550L,DL이앤씨2우(전환),KOSPI,KOSPI,-,22350.0,0.0,0.0,22500.0,22800.0,22250.0,4699.0,106203300.0,47202104850.0,2111951.0,37550L,KOSPI
2023-03-31,37550K,DL이앤씨우,KOSPI,KOSPI,-,19680.0,420.0,2.18,19700.0,19710.0,19260.0,4138.0,81000080.0,41601256800.0,2113885.0,37550K,KOSPI
2023-03-31,007340,DN오토모티브,KOSPI,KOSPI,-,75500.0,0.0,0.0,75900.0,76100.0,74100.0,36528.0,2734946200.0,754547377500.0,9994005.0,007340,KOSPI
2023-03-31,004840,DRB동일,KOSPI,KOSPI,-,4450.0,20.0,0.45,4455.0,4480.0,4385.0,6725.0,29761670.0,88688500000.0,19930000.0,004840,KOSPI
2023-03-31,155660,DSR,KOSPI,KOSPI,-,5230.0,-80.0,-1.51,5310.0,5360.0,5230.0,66189.0,348305240.0,83680000000.0,16000000.0,155660,KOSPI
2023-03-31,069730,DSR제강,KOSPI,KOSPI,-,5400.0,-70.0,-1.28,5470.0,5500.0,5340.0,51422.0,277730530.0,77760000000.0,14400000.0,069730,KOSPI
2023-03-31,017940,E1,KOSPI,KOSPI,-,48350.0,650.0,1.36,47800.0,48650.0,47500.0,14363.0,693048850.0,331681000000.0,6860000.0,017940,KOSPI
2023-03-31,365550,ESR켄달스퀘어리츠,KOSPI,KOSPI,-,3890.0,0.0,0.0,3890.0,3930.0,3810.0,182442.0,706768925.0,828916210000.0,213089000.0,365550,KOSPI
2023-03-31,383220,F&F,KOSPI,KOSPI,-,139500.0,1500.0,1.09,138500.0,141000.0,137300.0,90038.0,12513926300.0,5343836962500.0,38307075.0,383220,KOSPI
2023-03-31,007700,F&F홀딩스,KOSPI,KOSPI,-,25100.0,1300.0,5.46,23700.0,25450.0,23650.0,151896.0,3763282550.0,981770611700.0,39114367.0,007700,KOSPI
2023-03-31,114090,GKL,KOSPI,KOSPI,-,20050.0,140.0,0.7,20050.0,20200.0,19700.0,262562.0,5230615620.0,1240206183500.0,61855670.0,114090,KOSPI
2023-03-31,078930,GS,KOSPI,KOSPI,-,40400.0,350.0,0.87,40150.0,40800.0,40100.0,146263.0,5930889350.0,3753781271200.0,92915378.0,078930,KOSPI
2023-03-31,006360,GS건설,KOSPI,KOSPI,-,20650.0,-150.0,-0.72,20850.0,21350.0,20600.0,1032232.0,21599793950.0,1767257768500.0,85581490.0,006360,KOSPI
2023-03-31,001250,GS글로벌,KOSPI,KOSPI,-,2615.0,-30.0,-1.13,2650.0,2670.0,2610.0,770859.0,2026884505.0,215825792860.0,82533764.0,001250,KOSPI
2023-03-31,007070,GS리테일,KOSPI,KOSPI,-,28350.0,150.0,0.53,28250.0,28800.0,28200.0,148323.0,4234862050.0,2968753088700.0,104717922.0,007070,KOSPI
2023-03-31,078935,GS우,KOSPI,KOSPI,-,34500.0,200.0,0.58,34300.0,34500.0,34100.0,4308.0,147960050.0,61576497000.0,1784826.0,078935,KOSPI
2023-03-31,012630,HDC,KOSPI,KOSPI,-,6760.0,80.0,1.2,6700.0,6980.0,6680.0,395539.0,2705182920.0,403854033960.0,59741721.0,012630,KOSPI
2023-03-31,039570,HDC랩스,KOSPI,KOSPI,-,7750.0,-30.0,-0.39,7740.0,7870.0,7740.0,6975.0,54267800.0,201171407750.0,25957601.0,039570,KOSPI
2023-03-31,089470,HDC현대EP,KOSPI,KOSPI,-,4330.0,-100.0,-2.26,4405.0,4455.0,4315.0,52735.0,230767635.0,138127000000.0,31900000.0,089470,KOSPI
2023-03-31,294870,HDC현대산업개발,KOSPI,KOSPI,-,11290.0,90.0,0.8,11210.0,11330.0,11150.0,191536.0,2155084970.0,744093755700.0,65907330.0,294870,KOSPI
2023-03-31,267250,HD현대,KOSPI,KOSPI,-,58100.0,300.0,0.52,57800.0,58500.0,57600.0,101379.0,5896418000.0,4589498238500.0,78993085.0,267250,KOSPI
2023-03-31,097230,HJ중공업,KOSPI,KOSPI,-,3640.0,15.0,0.41,3610.0,3700.0,3520.0,73584.0,267612710.0,303118382840.0,83274281.0,097230,KOSPI
2023-03-31,014790,HL D&I,KOSPI,KOSPI,-,2460.0,-10.0,-0.4,2470.0,2485.0,2430.0,30092.0,73751095.0,93132158460.0,37858601.0,014790,KOSPI
2023-03-31,003580,HLB글로벌,KOSPI,KOSPI,-,6080.0,80.0,1.33,6080.0,6190.0,5950.0,217339.0,1312676840.0,257591615360.0,42367042.0,003580,KOSPI
2023-03-31,204320,HL만도,KOSPI,KOSPI,-,45850.0,-150.0,-0.33,46300.0,46750.0,45300.0,293036.0,13471572250.0,2152983952000.0,46957120.0,204320,KOSPI
2023-03-31,060980,HL홀딩스,KOSPI,KOSPI,-,31300.0,50.0,0.16,31150.0,31450.0,31150.0,12719.0,398058600.0,327775791000.0,10472070.0,060980,KOSPI
2023-03-31,011200,HMM,KOSPI,KOSPI,-,20350.0,350.0,1.75,20050.0,20650.0,19940.0,1684387.0,34198091560.0,9951953743600.0,489039496.0,011200,KOSPI
2023-03-31,082740,HSD엔진,KOSPI,KOSPI,-,7450.0,260.0,3.62,7270.0,7470.0,7200.0,695374.0,5141975430.0,533002755300.0,71543994.0,082740,KOSPI
2023-03-31,003560,IHQ,KOSPI,KOSPI,-,198.0,-6.0,-2.94,206.0,207.0,196.0,2255567.0,447599004.0,47974538304.0,242295648.0,003560,KOSPI
2023-03-31,175330,JB금융지주,KOSPI,KOSPI,-,8740.0,20.0,0.23,8720.0,8860.0,8630.0,767420.0,6729825720.0,1721630493560.0,196982894.0,175330,KOSPI
2023-03-31,234080,JW생명과학,KOSPI,KOSPI,-,11660.0,40.0,0.34,11620.0,11670.0,11550.0,5954.0,69214030.0,184630899640.0,15834554.0,234080,KOSPI
2023-03-31,001060,JW중외제약,KOSPI,KOSPI,-,20750.0,250.0,1.22,20400.0,20750.0,20000.0,85201.0,1742374450.0,473826997000.0,22835036.0,001060,KOSPI
2023-03-31,001067,JW중외제약2우B,KOSPI,KOSPI,-,59000.0,-100.0,-0.17,59100.0,59100.0,58500.0,13.0,765400.0,12149044000.0,205916.0,001067,KOSPI
2023-03-31,001065,JW중외제약우,KOSPI,KOSPI,-,31100.0,-250.0,-0.8,31500.0,31500.0,31100.0,90.0,2806650.0,10428607500.0,335325.0,001065,KOSPI
2023-03-31,096760,JW홀딩스,KOSPI,KOSPI,-,3040.0,-10.0,-0.33,3050.0,3060.0,3005.0,45325.0,137063185.0,220424803360.0,72508159.0,096760,KOSPI
2023-03-31,105560,KB금융,KOSPI,KOSPI,-,47650.0,450.0,0.95,46900.0,47900.0,46900.0,1326697.0,63164339650.0,19483945290200.0,408897068.0,105560,KOSPI
