trade_date,code,name,market,market_name,sector_name,close,change,change_rate,open,high,low,volume,trading_value,market_cap,listed_shares,isu_cd,source_market
2023-10-11,095570,AJ네트웍스,KOSPI,KOSPI,-,3940.0,-20.0,-0.51,4045.0,4045.0,3865.0,344354.0,1351880695.0,178295870460.0,45252759.0,095570,KOSPI
2023-10-11,006840,AK홀딩스,KOSPI,KOSPI,-,16820.0,70.0,0.42,17000.0,17400.0,16760.0,8475.0,142833100.0,222823976020.0,13247561.0,006840,KOSPI
2023-10-11,027410,BGF,KOSPI,KOSPI,-,3360.0,-10.0,-0.3,3370.0,3425.0,3335.0,56460.0,189866800.0,321608417760.0,95716791.0,027410,KOSPI
2023-10-11,282330,BGF리테일,KOSPI,KOSPI,-,139200.0,-400.0,-0.29,139700.0,142800.0,137600.0,61748.0,8582474198.0,2405919715200.0,17283906.0,282330,KOSPI
2023-10-11,138930,BNK금융지주,KOSPI,KOSPI,-,7040.0,-20.0,-0.28,7060.0,7100.0,6990.0,767305.0,5407528990.0,2267502603520.0,322088438.0,138930,KOSPI
2023-10-11,001460,BYC,KOSPI,KOSPI,-,354000.0,8000.0,2.31,348500.0,355000.0,345500.0,2628.0,929646500.0,221113710000.0,624615.0,001460,KOSPI
2023-10-11,001465,BYC우,KOSPI,KOSPI,-,137300.0,0.0,0.0,137300.0,137400.0,137300.0,31.0,4259000.0,29572360500.0,215385.0,001465,KOSPI
2023-10-11,001040,CJ,KOSPI,KOSPI,-,79600.0,-200.0,-0.25,81300.0,81400.0,77900.0,183357.0,14541587900.0,2322489040800.0,29176998.0,001040,KOSPI
2023-10-11,079160,CJ CGV,KOSPI,KOSPI,-,5180.0,80.0,1.57,5120.0,5210.0,5090.0,764525.0,3938086750.0,634193590100.0,122431195.0,079160,KOSPI
2023-10-11,00104K,CJ4우(전환),KOSPI,KOSPI,-,63000.0,-500.0,-0.79,63500.0,63500.0,62100.0,3121.0,195666100.0,266270256000.0,4226512.0,00104K,KOSPI
2023-10-11,000120,CJ대한통운,KOSPI,KOSPI,-,80400.0,-800.0,-0.99,81000.0,82400.0,80300.0,33266.0,2693897600.0,1834112457600.0,22812344.0,000120,KOSPI
