trade_date,code,name,market,market_name,sector_name,close,change,change_rate,open,high,low,volume,trading_value,market_cap,listed_shares,isu_cd,source_market
2023-09-14,095570,AJ네트웍스,KOSPI,KOSPI,-,4535.0,120.0,2.72,4515.0,4650.0,4425.0,629381.0,2854042825.0,212339107825.0,46822295.0,095570,KOSPI
2023-09-14,006840,AK홀딩스,KOSPI,KOSPI,-,18730.0,230.0,1.24,18210.0,18760.0,18210.0,2657.0,49611390.0,248126817530.0,13247561.0,006840,KOSPI
2023-09-14,027410,BGF,KOSPI,KOSPI,-,3635.0,55.0,1.54,3590.0,3635.0,3575.0,53938.0,194872900.0,347930535285.0,95716791.0,027410,KOSPI
2023-09-14,282330,BGF리테일,KOSPI,KOSPI,-,152400.0,1400.0,0.93,149700.0,152500.0,149700.0,30696.0,4652521700.0,2634067274400.0,17283906.0,282330,KOSPI
2023-09-14,138930,BNK금융지주,KOSPI,KOSPI,-,7050.0,90.0,1.29,6960.0,7050.0,6940.0,1040313.0,7303367860.0,2270723487900.0,322088438.0,138930,KOSPI
2023-09-14,001460,BYC,KOSPI,KOSPI,-,401500.0,3500.0,0.88,400000.0,405500.0,396000.0,84.0,33551000.0,250782922500.0,624615.0,001460,KOSPI
2023-09-14,001465,BYC우,KOSPI,KOSPI,-,140000.0,-100.0,-0.07,140000.0,140000.0,140000.0,5.0,700000.0,30153900000.0,215385.0,001465,KOSPI
2023-09-14,001040,CJ,KOSPI,KOSPI,-,91000.0,6100.0,7.18,85800.0,93300.0,85000.0,572751.0,51953708200.0,2655106818000.0,29176998.0,001040,KOSPI
2023-09-14,079160,CJ CGV,KOSPI,KOSPI,-,7800.0,290.0,3.86,7500.0,7800.0,7500.0,161811.0,1236833950.0,372293048400.0,47729878.0,079160,KOSPI
2023-09-14,00104K,CJ4우(전환),KOSPI,KOSPI,-,69800.0,3900.0,5.92,65900.0,69900.0,65800.0,20471.0,1414617900.0,295010537600.0,4226512.0,00104K,KOSPI
2023-09-14,000120,CJ대한통운,KOSPI,KOSPI,-,80600.0,1300.0,1.64,80000.0,80700.0,79300.0,55400.0,4453550100.0,1838674926400.0,22812344.0,000120,KOSPI
2023-09-14,011150,CJ씨푸드,KOSPI,KOSPI,-,3110.0,25.0,0.81,3060.0,3120.0,3055.0,101069.0,312203230.0,111744704030.0,35930773.0,011150,KOSPI
2023-09-14,011155,CJ씨푸드1우,KOSPI,KOSPI,-,19670.0,220.0,1.13,19870.0,19870.0,19500.0,281.0,5486960.0,3934000000.0,200000.0,011155,KOSPI
2023-09-14,001045,CJ우,KOSPI,KOSPI,-,49200.0,1600.0,3.36,47900.0,49550.0,47800.0,7107.0,347944050.0,111202971600.0,2260223.0,001045,KOSPI
2023-09-14,097950,CJ제일제당,KOSPI,KOSPI,-,297000.0,1500.0,0.51,293500.0,298000.0,293500.0,26302.0,7807340500.0,4471093242000.0,15054186.0,097950,KOSPI
2023-09-14,097955,CJ제일제당 우,KOSPI,KOSPI,-,132900.0,400.0,0.3,132500.0,133100.0,132200.0,2973.0,394603800.0,176415845700.0,1327433.0,097955,KOSPI
2023-09-14,000480,CR홀딩스,KOSPI,KOSPI,-,7910.0,310.0,4.08,7640.0,8190.0,7640.0,166626.0,1319215660.0,222625621120.0,28144832.0,000480,KOSPI
2023-09-14,000590,CS홀딩스,KOSPI,KOSPI,-,58800.0,100.0,0.17,58600.0,58800.0,58200.0,405.0,23695400.0,67883541600.0,1154482.0,000590,KOSPI
2023-09-14,012030,DB,KOSPI,KOSPI,-,1744.0,24.0,1.4,1713.0,1758.0,1711.0,690170.0,1197296635.0,350847339152.0,201173933.0,012030,KOSPI
2023-09-14,016610,DB금융투자,KOSPI,KOSPI,-,4060.0,10.0,0.25,4075.0,4080.0,4025.0,18659.0,75707635.0,172332339340.0,42446389.0,016610,KOSPI
2023-09-14,005830,DB손해보험,KOSPI,KOSPI,-,89800.0,1600.0,1.81,89200.0,91200.0,88500.0,173005.0,15512183300.0,6357840000000.0,70800000.0,005830,KOSPI
2023-09-14,000990,DB하이텍,KOSPI,KOSPI,-,51800.0,2450.0,4.96,49350.0,51800.0,49350.0,603979.0,30936826900.0,2299846858400.0,44398588.0,000990,KOSPI
