code,name,market,date,open,high,low,close,prev_close,change_pct,volume,avg_20d_volume,vol_sigma
000660,SK하이닉스,KOSPI,2025-11-21,518000.0,531000.0,514000.0,521000.0,521000.0,0.0,6646712.0,6646712.0,1.4564846675973884
005930,삼성전자,KOSPI,2025-11-21,95600.0,96800.0,94500.0,94800.0,94800.0,0.0,23103574.0,23103574.0,-0.0990109167914542
488900,비츠로넥스텍,KOSDAQ,2025-11-21,12500.0,20500.0,11000.0,12810.0,12810.0,0.0,48864829.0,48864829.0,0.0
058610,에스피지,KOSDAQ,2025-11-21,40950.0,49800.0,40800.0,46100.0,46100.0,0.0,7756273.0,7756273.0,2.852855622598661
035420,NAVER,KOSPI,2025-11-21,251000.0,265000.0,249500.0,262500.0,262500.0,0.0,1278706.0,1278706.0,-0.31976599909610043
034020,두산에너빌리티,KOSPI,2025-11-21,73600.0,73900.0,72500.0,73100.0,73100.0,0.0,3710469.0,3710469.0,-1.2883915267707848
376900,로킷헬스케어,KOSDAQ,2025-11-21,57000.0,69400.0,56900.0,64700.0,64700.0,0.0,4005294.0,4005294.0,0.8825671375882367
298380,에이비엘바이오,KOSDAQ,2025-11-21,170800.0,180000.0,170400.0,178800.0,178800.0,0.0,1403887.0,1403887.0,0.7299050757436127
015760,한국전력,KOSPI,2025-11-21,47200.0,49300.0,47200.0,48150.0,48150.0,0.0,4979413.0,4979413.0,0.4364275596423281
007660,이수페타시스,KOSPI,2025-11-21,122600.0,126900.0,120600.0,122100.0,122100.0,0.0,1883646.0,1883646.0,0.29636005397136694
012450,한화에어로스페이스,KOSPI,2025-11-21,889000.0,896000.0,861000.0,869000.0,869000.0,0.0,256581.0,256581.0,0.8450882259115231
010120,LS ELECTRIC,KOSPI,2025-11-21,472000.0,472500.0,438500.0,441000.0,441000.0,0.0,468238.0,468238.0,1.1002708063631497
347850,디앤디파마텍,KOSDAQ,2025-11-21,85300.0,99000.0,85300.0,94300.0,94300.0,0.0,1960200.0,1960200.0,1.5981233436986795
005935,삼성전자우,KOSPI,2025-11-21,71000.0,72500.0,71000.0,72300.0,72300.0,0.0,2517574.0,2517574.0,-0.6847615174365456
402340,SK스퀘어,KOSPI,2025-11-21,275000.0,276500.0,263500.0,266000.0,266000.0,0.0,654899.0,654899.0,0.28823845546198285
267260,HD현대일렉트릭,KOSPI,2025-11-21,773000.0,790000.0,751000.0,751000.0,751000.0,0.0,221598.0,221598.0,0.5438249981679621
0068Y0,비엔케이제3호스팩,KOSDAQ,2025-11-21,2980.0,7700.0,2100.0,2100.0,2100.0,0.0,74435946.0,74435946.0,0.0
950160,코오롱티슈진,KOSDAQ,2025-11-21,56400.0,65700.0,55000.0,65000.0,65000.0,0.0,2381495.0,2381495.0,2.9691738756681914
476060,온코닉테라퓨틱스,KOSDAQ,2025-11-21,15700.0,18510.0,15420.0,17140.0,17140.0,0.0,8886107.0,8886107.0,1.857324000752705
009150,삼성전기,KOSPI,2025-11-21,208000.0,221500.0,207000.0,217500.0,217500.0,0.0,689878.0,689878.0,0.6858660940860904
035720,카카오,KOSPI,2025-11-21,57600.0,59300.0,57100.0,58700.0,58700.0,0.0,2528224.0,2528224.0,-0.45585249967082864
388210,씨엠티엑스,KOSDAQ,2025-11-21,123000.0,124100.0,99900.0,103800.0,103800.0,0.0,1385845.0,1385845.0,0.0
005380,현대차,KOSPI,2025-11-21,255000.0,261000.0,254500.0,259500.0,259500.0,0.0,538414.0,538414.0,-0.5805934589022714
448900,한국피아이엠,KOSDAQ,2025-11-21,39000.0,51800.0,38150.0,47950.0,47950.0,0.0,2808632.0,2808632.0,1.280004044166128
196170,알테오젠,KOSDAQ,2025-11-21,540000.0,551000.0,535000.0,541000.0,541000.0,0.0,242572.0,242572.0,-1.142142568700921
298040,효성중공업,KOSPI,2025-11-21,1898000.0,1930000.0,1877000.0,1910000.0,1910000.0,0.0,66999.0,66999.0,0.48525221423970893
086520,에코프로,KOSDAQ,2025-11-21,78500.0,81900.0,78500.0,78800.0,78800.0,0.0,1613229.0,1613229.0,-0.11924145998469217
000150,두산,KOSPI,2025-11-21,844000.0,869000.0,834000.0,855000.0,855000.0,0.0,148352.0,148352.0,0.130745048714605
494120,큐리오시스,KOSDAQ,2025-11-21,58000.0,64300.0,56700.0,60600.0,60600.0,0.0,1985469.0,1985469.0,-0.2767049267570924
068270,셀트리온,KOSPI,2025-11-21,183100.0,190800.0,183000.0,187400.0,187400.0,0.0,636980.0,636980.0,-0.13770467894734228
042700,한미반도체,KOSPI,2025-11-21,113900.0,121000.0,113400.0,120100.0,120100.0,0.0,984944.0,984944.0,-0.7899628770415348
051910,LG화학,KOSPI,2025-11-21,377500.0,378000.0,362750.0,367000.0,367000.0,0.0,315503.0,315503.0,-0.15867736836116778
456160,지투지바이오,KOSDAQ,2025-11-21,80200.0,88200.0,80100.0,83700.0,83700.0,0.0,1313931.0,1313931.0,0.679567657073944
125490,한라캐스트,KOSDAQ,2025-11-21,9380.0,10700.0,9340.0,10040.0,10040.0,0.0,10743255.0,10743255.0,0.357589475546263
