trade_date,code,name,market,market_name,sector_name_x,close,change,change_rate,open,high,low,volume,trading_value,market_cap,listed_shares_x,isu_cd,source_market,stock_kind,sector_name_y,listed_shares_y,security_group,history_days,avg_trading_value,std_trading_value,avg_volume,std_volume,tv_ratio,tv_z,vol_ratio,vol_z,tv_z_rel,size_bucket,rank_overall,rank_in_bucket,is_top_bucket,pattern_label,signal_tone,signal_strength,market_tv_today,market_tv_mean,market_tv_std,market_tv_z,market_ret_today,market_ret_mean,market_ret_std,market_ret_z,market_regime,window_days,min_history_days
2024-04-08,021320,KCC건설,KOSDAQ,KOSDAQ,우량기업부,4615.0,100.0,2.21,4515.0,5750.0,4465.0,940796.0,4830753615.0,98761000000.0,21400000.0,021320,KOSDAQ,보통주,우량기업부,21400000.0,주권,52,64305852.59615385,36571966.333437674,13534.307692307691,7731.180914636628,75.1215234690618,130.3306395654721,69.51194116376615,119.93791149709169,130.96852768778803,small,1.0,1.0,True,normal,🟢,3,20872307816480.0,22205753185420.52,2090406330344.1094,-0.6378881223159214,-0.05642279722595667,0.244674636865426,0.9228807641955588,-0.32625821858345727,normal,60,20
2024-04-08,199820,제일전기공업,KOSDAQ,KOSDAQ,우량기업부,13520.0,3120.0,30.0,10400.0,13520.0,10190.0,6768517.0,86065955960.0,150207200000.0,11110000.0,199820,KOSDAQ,보통주,우량기업부,11110000.0,주권,52,317693635.0,748598967.7751338,31242.634615384617,70031.07645196337,270.9086568888923,114.54499139886244,216.64360523126373,96.20406691886187,115.18287952117836,small,2.0,2.0,True,normal,🔴,3,20872307816480.0,22205753185420.52,2090406330344.1094,-0.6378881223159214,-0.05642279722595667,0.244674636865426,0.9228807641955588,-0.32625821858345727,normal,60,20
2024-04-08,155650,와이엠씨,KOSDAQ,KOSDAQ,우량기업부,5810.0,825.0,16.55,5030.0,5850.0,4985.0,3351538.0,18403301330.0,113146019980.0,19474358.0,155650,KOSDAQ,보통주,우량기업부,19474358.0,주권,52,369037506.7307692,218288926.30315438,72526.46153846153,43097.71530155836,49.86837650468439,82.61648508098702,46.21124385370221,76.08318713690545,83.25437320330295,small,3.0,3.0,True,boom_and_fade,🔴,3,20872307816480.0,22205753185420.52,2090406330344.1094,-0.6378881223159214,-0.05642279722595667,0.244674636865426,0.9228807641955588,-0.32625821858345727,normal,60,20
2024-04-08,040910,아이씨디,KOSDAQ,KOSDAQ,우량기업부,11400.0,2270.0,24.86,9420.0,11580.0,9000.0,15638129.0,165734722390.0,210499198800.0,18464842.0,040910,KOSDAQ,보통주,우량기업부,18464842.0,주권,52,1338172514.4230769,3662233866.600488,154112.84615384616,403849.15639573213,123.85153678145363,44.88969188310739,101.47193689738837,38.34108827176391,45.52758000542331,small,4.0,4.0,True,normal,🔴,3,20872307816480.0,22205753185420.52,2090406330344.1094,-0.6378881223159214,-0.05642279722595667,0.244674636865426,0.9228807641955588,-0.32625821858345727,normal,60,20
2024-04-08,086890,이수앱지스,KOSDAQ,KOSDAQ,기술성장기업부,7660.0,860.0,12.65,6890.0,7980.0,6800.0,2159581.0,16314008580.0,265122090740.0,34611239.0,086890,KOSDAQ,보통주,기술성장기업부,34611239.0,주권,52,735451517.6923077,567659378.8976806,119357.71153846153,85083.04900814852,22.182303234875263,27.443494534626005,18.09335125618676,23.979198115786183,28.081382656941926,small,5.0,5.0,True,normal,🔴,3,20872307816480.0,22205753185420.52,2090406330344.1094,-0.6378881223159214,-0.05642279722595667,0.244674636865426,0.9228807641955588,-0.32625821858345727,normal,60,20
2024-04-08,087260,모바일어플라이언스,KOSDAQ,KOSDAQ,벤처기업부,2565.0,360.0,16.33,2380.0,2775.0,2375.0,14915526.0,39309366510.0,83498088465.0,32552861.0,087260,KOSDAQ,보통주,벤처기업부,32552861.0,주권,52,621056725.4807693,1758532032.0630856,249445.32692307694,699629.7783418706,63.294325457260015,22.000344081950352,59.79477019667559,20.962630704250007,22.638232204266274,small,6.0,6.0,True,normal,🔴,3,20872307816480.0,22205753185420.52,2090406330344.1094,-0.6378881223159214,-0.05642279722595667,0.244674636865426,0.9228807641955588,-0.32625821858345727,normal,60,20
2024-04-08,083500,에프엔에스테크,KOSDAQ,KOSDAQ,벤처기업부,15220.0,1940.0,14.61,15060.0,17260.0,14600.0,10219502.0,162578921270.0,130522488840.0,8575722.0,083500,KOSDAQ,보통주,벤처기업부,8575722.0,주권,52,4181899363.076923,7689226158.513298,332824.1153846154,592871.9988628519,38.876813417714345,20.599865141377105,30.70541324263786,16.675906272481008,21.237753263693026,small,7.0,7.0,True,normal,🔴,3,20872307816480.0,22205753185420.52,2090406330344.1094,-0.6378881223159214,-0.05642279722595667,0.244674636865426,0.9228807641955588,-0.32625821858345727,normal,60,20
2024-04-08,204270,제이앤티씨,KOSDAQ,KOSDAQ,중견기업부,22200.0,5100.0,29.82,19500.0,22200.0,19500.0,20283651.0,430788892300.0,1284235945200.0,57848466.0,204270,KOSDAQ,보통주,중견기업부,57848466.0,주권,52,11735919984.038462,27408743728.429474,839438.9615384615,1658599.4167886013,36.70687026546688,15.28902515445473,24.163342338584844,11.723271961658856,15.926913276770652,mid,8.0,1.0,True,sudden_spike,🔴,3,20872307816480.0,22205753185420.52,2090406330344.1094,-0.6378881223159214,-0.05642279722595667,0.244674636865426,0.9228807641955588,-0.32625821858345727,normal,60,20
2024-04-08,037950,엘컴텍,KOSDAQ,KOSDAQ,중견기업부,1623.0,222.0,15.85,1431.0,1748.0,1420.0,96178863.0,158069116918.0,137058323337.0,84447519.0,037950,KOSDAQ,보통주,중견기업부,84447519.0,주권,52,5816726433.538462,10705204445.538836,4165521.596153846,7419883.050305797,27.174927121652953,14.222277702310437,23.08927244280882,12.400915321711707,14.860165824626359,small,9.0,8.0,True,normal,🔴,3,20872307816480.0,22205753185420.52,2090406330344.1094,-0.6378881223159214,-0.05642279722595667,0.244674636865426,0.9228807641955588,-0.32625821858345727,normal,60,20
2024-04-08,272110,케이엔제이,KOSDAQ,KOSDAQ,우량기업부,20800.0,-700.0,-3.26,24050.0,26450.0,20650.0,6833522.0,161064276050.0,165888216000.0,7975395.0,272110,KOSDAQ,보통주,우량기업부,7975395.0,주권,52,4073256784.8076925,12942306194.605402,212492.23076923078,603946.4763753331,39.54189106140633,12.13006529938452,32.158926353506494,10.962941300639386,12.767953421700442,small,10.0,9.0,True,sudden_spike,🟢,3,20872307816480.0,22205753185420.52,2090406330344.1094,-0.6378881223159214,-0.05642279722595667,0.244674636865426,0.9228807641955588,-0.32625821858345727,normal,60,20
