code,name,market,date,open,high,low,close,prev_close,change_pct,volume,avg_20d_volume,vol_sigma
000660,SK하이닉스,KOSPI,2025-11-24,531000.0,542000.0,517000.0,520000.0,520000.0,0.0,6399162.0,6399162.0,1.2771665716170093
005930,삼성전자,KOSPI,2025-11-24,97800.0,99000.0,96200.0,96700.0,96700.0,0.0,29831172.0,29831172.0,0.7593442752739713
207940,삼성바이오로직스,KOSPI,2025-11-24,1797000.0,1841000.0,1650000.0,1789000.0,1789000.0,0.0,560815.0,560815.0,1.155687963466015
278470,에이피알,KOSPI,2025-11-24,246000.0,252500.0,235000.0,247500.0,247500.0,0.0,3242276.0,3242276.0,4.276698937914657
0126Z0,삼성에피스홀딩스,KOSPI,2025-11-24,611000.0,611000.0,428500.0,438500.0,438500.0,0.0,1178683.0,1178683.0,0.0
347850,디앤디파마텍,KOSDAQ,2025-11-24,98400.0,113700.0,97000.0,110000.0,110000.0,0.0,4406020.0,4406020.0,2.94777086424988
035420,NAVER,KOSPI,2025-11-24,267500.0,269500.0,259000.0,261000.0,261000.0,0.0,1673646.0,1673646.0,0.07532214520461201
329180,HD현대중공업,KOSPI,2025-11-24,558000.0,560000.0,532000.0,552000.0,552000.0,0.0,670360.0,670360.0,2.459212477189015
042660,한화오션,KOSPI,2025-11-24,120800.0,121100.0,115500.0,118800.0,118800.0,0.0,3089480.0,3089480.0,0.558027523137544
494120,큐리오시스,KOSDAQ,2025-11-24,62100.0,74400.0,58600.0,68800.0,68800.0,0.0,5231385.0,5231385.0,1.2666092070622597
068270,셀트리온,KOSPI,2025-11-24,189300.0,189500.0,182100.0,182100.0,182100.0,0.0,1959458.0,1959458.0,2.2053856263752967
443060,HD현대마린솔루션,KOSPI,2025-11-24,207500.0,208000.0,196200.0,207500.0,207500.0,0.0,1683057.0,1683057.0,5.875749990600539
034020,두산에너빌리티,KOSPI,2025-11-24,74200.0,74500.0,71700.0,72500.0,72500.0,0.0,4434839.0,4434839.0,-0.6777827150859158
017670,SK텔레콤,KOSPI,2025-11-24,53600.0,54100.0,53100.0,54100.0,54100.0,0.0,5597624.0,5597624.0,4.955562994715695
402340,SK스퀘어,KOSPI,2025-11-24,272500.0,284000.0,265500.0,276000.0,276000.0,0.0,1074605.0,1074605.0,1.7093230584679129
007660,이수페타시스,KOSPI,2025-11-24,124700.0,130500.0,123400.0,125100.0,125100.0,0.0,2333901.0,2333901.0,0.5476451204313514
