종목명,현재가,전일비,등락률,거래량,거래대금,market,code,name,close,volume,trading_value,change_rate,change,trade_date,listed_shares_x,market_cap,stock_kind,sector_name,listed_shares_y,security_group,history_days,avg_trading_value,std_trading_value,avg_volume,std_volume,tv_ratio,tv_z,vol_ratio,vol_z,tv_z_rel,size_bucket,rank_overall,rank_in_bucket,is_top_bucket,pattern_label,signal_tone,signal_strength,market_tv_today,market_tv_mean,market_tv_std,market_tv_z,market_ret_today,market_ret_mean,market_ret_std,market_ret_z,market_regime,window_days,min_history_days
아모그린텍,"5,810",상승30,+0.52%,"1,314,232",,KOSDAQ,125210,아모그린텍,5810,1314232,7635687920,0.52,30,2025-11-23,16496790.0,95846349900.0,보통주,우량기업부,16496790.0,주권,52,934524158.8461539,1190346414.7034657,136978.3076923077,191975.50961357978,8.170669369776054,5.629591250395132,9.59445347326191,6.132311848929802,6.665647681891297,small,11.0,9.0,True,sudden_spike,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
그래피,"13,490",상승790,+6.22%,"10,365,313",,KOSDAQ,318060,그래피,13490,10365313,139828072370,6.22,790,2025-11-23,11053777.0,149115451730.0,보통주,기술성장기업부,11053777.0,주권,52,10891473752.403847,23022164584.04111,967516.3461538461,1884249.6317039384,12.838305958285828,5.600541953686431,10.713320804558062,4.987553929012935,6.636598385182596,mid,12.0,3.0,True,sudden_spike,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
천일고속,"140,200","상한가32,300",+29.94%,"10,530",,KOSPI,000650,천일고속,140200,10530,1476306000,29.94,32300,2025-11-23,1429220.0,200376644000.0,보통주,-,1429220.0,주권,52,82690820.67307693,256702935.627436,1209.8461538461538,3104.679443429789,17.853323839131594,5.428902384464885,8.703585961342828,3.001969773683857,6.46495881596105,small,13.0,10.0,True,normal,🔴,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
쎄크,"12,640","상승1,330",+11.76%,"10,315,018",,KOSDAQ,081180,쎄크,12640,10315018,130381827520,11.76,1330,2025-11-23,8825535.0,111554762400.0,보통주,기술성장기업부,8825535.0,주권,52,6450905905.961538,23129769184.858925,577661.5384615385,1962858.4830840852,20.21139812309291,5.358069967043399,17.856508202833705,4.960804125949477,6.394126398539564,small,14.0,11.0,True,normal,🔴,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
오파스넷,"6,450",하락220,-3.30%,"218,988",,KOSDAQ,173130,오파스넷,6450,218988,1412472600,-3.3,220,2025-11-23,13046473.0,84149750850.0,보통주,우량기업부,13046473.0,주권,52,354836350.38461536,207051650.7094868,55520.903846153844,31623.29189513152,3.980631066881925,5.108079293216305,3.9442441464354903,5.169199231248038,6.14413572471247,small,15.0,12.0,True,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
현대리바트,"6,130",하락90,-1.45%,"149,457",,KOSPI,079430,현대리바트,6130,149457,916171410,-1.45,90,2025-11-23,20535282.0,125881278660.0,보통주,-,20535282.0,주권,52,225201940.67307693,135770616.65330324,33087.0,21542.915216822807,4.068221647032765,5.089241592614599,4.517091304742044,5.401775889139041,6.125298024110764,small,16.0,13.0,True,sudden_spike,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
스맥,"4,870",상승295,+6.45%,"32,026,702",,KOSDAQ,099440,스맥,4870,32026702,155970038740,6.45,295,2025-11-23,68243394.0,332345328780.0,보통주,우량기업부,68243394.0,주권,52,18026171514.596153,29233139189.085728,4042465.0576923075,6096577.684928717,8.652421764305744,4.718749715285643,7.9225674292613055,4.5901550654373215,5.754806146781808,mid,17.0,4.0,True,sudden_spike,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
와이지-원,"4,950",하락110,-2.17%,"433,334",,KOSDAQ,019210,와이지-원,4950,433334,2145003300,-2.17,110,2025-11-23,33573819.0,166190404050.0,보통주,우량기업부,33573819.0,주권,52,508060381.25,349438758.63697,98106.71153846153,68638.8846855479,4.221945617413757,4.684491569095262,4.41696590584546,4.883926800345016,5.720548000591427,small,18.0,14.0,True,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
티에프이,"47,300","상승5,850",+14.11%,"863,333",,KOSDAQ,425420,티에프이,47300,863333,40835650900,14.11,5850,2025-11-23,11960710.0,565741583000.0,보통주,우량기업부,11960710.0,주권,52,9306653647.115385,7017821503.204236,223860.65384615384,154700.03719898718,4.387790977120663,4.4927043582526185,3.856564274101145,4.133627617240371,5.528760789748784,small,19.0,15.0,True,sudden_spike,🔴,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
에이비온,"5,150",상승665,+14.83%,"1,803,099",,KOSDAQ,203400,에이비온,5150,1803099,9285959850,14.83,665,2025-11-23,29456280.0,151699842000.0,보통주,기술성장기업부,29456280.0,주권,52,1757221746.3653846,1903655210.2222176,371080.26923076925,400958.4301168015,5.284455345039386,3.9548853506700774,4.859053820721144,3.5714892697282243,4.990941782166243,small,20.0,16.0,True,normal,🔴,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
가비아,"32,650","상승5,150",+18.73%,"578,671",,KOSDAQ,079940,가비아,32650,578671,18893608150,18.73,5150,2025-11-23,13535684.0,441940082600.0,보통주,우량기업부,13535684.0,주권,52,2590849163.923077,4325834428.393636,90155.82692307692,147072.20409286782,7.292438484296477,3.7686969429689485,6.418564609182008,3.3216009516553737,4.804753374465114,small,21.0,17.0,True,sudden_spike,🔴,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
이리츠코크렙,"4,855",상승75,+1.57%,"92,842",,KOSPI,088260,이리츠코크렙,4855,92842,450747910,1.57,75,2025-11-23,63341590.0,307523419450.0,보통주,-,63341590.0,부동산투자회사,52,211086628.48076922,64899684.79456806,44839.653846153844,13628.075754844807,2.13536931848369,3.6927957705472525,2.070533379194755,3.522312835455235,4.728852202043418,small,22.0,18.0,True,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
이수페타시스,"140,700","상승15,600",+12.47%,"4,335,132",,KOSPI,007660,이수페타시스,140700,4335132,609953072400,12.47,15600,2025-11-23,73409219.0,10328677113300.0,보통주,-,73409219.0,주권,52,189399931247.44232,116057687049.68874,2023924.326923077,1084249.671239611,3.2204503369281814,3.623656061424891,2.1419437191066306,2.131619436355968,4.659712492921057,large,23.0,1.0,True,normal,🔴,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
중앙백신,"9,900",상승220,+2.27%,"74,502",,KOSDAQ,072020,중앙백신,9900,74502,737569800,2.27,220,2025-11-23,9658687.0,95621001300.0,보통주,벤처기업부,9658687.0,주권,52,192741059.23076922,150593336.3901839,19736.71153846154,15181.05720870526,3.8267393722108083,3.617880802890189,3.774792971707351,3.6074752705716997,4.653937234386355,small,24.0,19.0,True,sudden_spike,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
에이팩트,"4,715",상승635,+15.56%,"2,956,611",,KOSDAQ,200470,에이팩트,4715,2956611,13940420865,15.56,635,2025-11-23,42362093.0,199737268495.0,보통주,중견기업부,42362093.0,주권,52,3742526574.326923,2930967756.879553,836397.8076923077,714779.9894675129,3.7248689055754065,3.479360790215665,3.5349339426863633,2.9662458708268815,4.5154172217118305,small,25.0,20.0,True,sudden_spike,🔴,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
미원에스씨,"134,300","하락1,600",-1.18%,"2,338",,KOSPI,268280,미원에스씨,134300,2338,313993400,-1.18,1600,2025-11-23,5000000.0,671500000000.0,보통주,-,5000000.0,주권,52,121631572.11538461,56020642.43530553,878.2692307692307,409.45526296290797,2.581512304240656,3.4337669030975704,2.6620538646814103,3.5650555781548334,4.469823334593736,small,26.0,21.0,True,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
삼성바이오로직스,"1,627,000","하락162,000",-9.06%,"224,828",,KOSPI,207940,삼성바이오로직스,1627000,224828,365795156000,-9.06,162000,2025-11-23,71174000.0,115800098000000.0,보통주,-,71174000.0,주권,52,72404278020.75,85538186841.75392,64340.269230769234,69109.63241200297,5.05212075859894,3.4299403437440708,3.4943590178898605,2.322219423950477,4.465996775240236,large,27.0,2.0,True,sudden_spike,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
코메론,"11,910",하락530,-4.26%,"75,188",,KOSDAQ,049430,코메론,11910,75188,895489080,-4.26,530,2025-11-23,9048000.0,107761680000.0,보통주,우량기업부,9048000.0,주권,52,264939679.1346154,187870872.17724207,23743.826923076922,15831.819380318415,3.3799734449931282,3.3562914440004756,3.166633594642818,3.2494163709874524,4.392347875496641,small,28.0,22.0,True,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
삼양홀딩스,"59,200","하락3,600",-5.73%,"124,039",,KOSPI,000070,삼양홀딩스,59200,124039,7343108800,-5.73,3600,2025-11-23,8588329.0,508429076800.0,보통주,-,8588329.0,주권,52,1587119830.7692308,1862936754.017832,17272.076923076922,22369.57154028498,4.626688330421156,3.089739335925772,7.181475658800109,4.772864016847545,4.125795767421938,small,29.0,23.0,True,sudden_spike,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
앱클론,"35,250","상승3,850",+12.26%,"707,715",,KOSDAQ,174900,앱클론,35250,707715,24946953750,12.26,3850,2025-11-23,19092949.0,673026452250.0,보통주,관리종목(소속부없음),19092949.0,주권,52,7108786117.980769,5805054950.677917,328237.5576923077,187358.4099649771,3.5093127484733095,3.0728680061738403,2.1561060988134004,2.0254091736721507,4.108924437670006,small,30.0,24.0,True,normal,🔴,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
맵스리얼티,"5,340",상승70,+1.33%,"239,082",,KOSPI,094800,맵스리얼티,5340,239082,1276697880,1.33,70,2025-11-23,92834331.0,495735327540.0,보통주,-,92834331.0,투자회사,52,480820686.25,272130582.02135175,94097.78846153847,52193.75319031606,2.6552474061737605,2.9246150426693105,2.540782348967982,2.777807738979799,3.9606714741654763,small,31.0,25.0,True,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
동운아나텍,"23,850","상승2,050",+9.40%,"469,912",,KOSDAQ,094170,동운아나텍,23850,469912,11207401200,9.4,2050,2025-11-23,20909936.0,498701973600.0,보통주,우량기업부,20909936.0,주권,52,2736462678.3653846,3165616955.6588945,142325.01923076922,152087.3820786874,4.095579774796964,2.6759202519723253,3.3016823221929332,2.153939243952157,3.7119766834684906,small,32.0,26.0,True,normal,🔴,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
모비스,"2,955",상승60,+2.07%,"2,463,309",,KOSDAQ,250060,모비스,2955,2463309,7279078095,2.07,60,2025-11-23,32171314.0,95066232870.0,보통주,기술성장기업부,32171314.0,주권,52,2317753242.1923075,1880333512.5965064,826276.0769230769,648851.6036721763,3.1405750890525748,2.6385345044224207,2.981217862645834,2.5229696802969026,3.6745909359185864,small,33.0,27.0,True,sudden_spike,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
코오롱생명과학,"46,550","상승1,900",+4.26%,"264,470",,KOSDAQ,102940,코오롱생명과학,46550,264470,12311078500,4.26,1900,2025-11-23,12423387.0,578308664850.0,보통주,중견기업부,12423387.0,주권,52,2664955699.0384617,3700290579.228016,72213.98076923077,93320.9981415591,4.619618444104695,2.6068554872720267,3.6623102227967257,2.0601581965415234,3.642911918768192,small,34.0,28.0,True,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
케이아이엔엑스,"94,500","상승6,500",+7.39%,"56,058",,KOSDAQ,093320,케이아이엔엑스,94500,56058,5297481000,7.39,6500,2025-11-23,4880000.0,461160000000.0,보통주,우량기업부,4880000.0,주권,52,1818217188.5192308,1344301009.3550649,19922.76923076923,14369.606959864821,2.913557870561276,2.5881582973369657,2.8137654635592826,2.5146986184214115,3.624214728833131,small,35.0,29.0,True,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
RF머트리얼즈,"18,120","상승2,470",+15.78%,"805,496",,KOSDAQ,327260,RF머트리얼즈,18120,805496,14595587520,15.78,2470,2025-11-23,8433231.0,152810145720.0,보통주,벤처기업부,8433231.0,주권,52,5031069220.769231,3736024278.7342663,335481.71153846156,306990.521241377,2.9010905792642605,2.560079267598108,2.401013147053929,1.531038439105359,3.5961356990942734,small,36.0,30.0,True,sudden_spike,🔴,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
한국경제TV,"5,600",상승80,+1.45%,"57,096",,KOSDAQ,039340,한국경제TV,5600,57096,319737600,1.45,80,2025-11-23,22500000.0,126000000000.0,보통주,우량기업부,22500000.0,주권,52,89179614.61538461,90151985.11541374,16324.903846153846,16209.96919020625,3.5853216161447867,2.5574365898815437,3.497478486738643,2.515186529686883,3.593493021377709,small,37.0,31.0,False,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
삼성전기,"241,500","상승15,500",+6.86%,"1,028,743",,KOSPI,009150,삼성전기,241500,1028743,248441434500,6.86,15500,2025-11-23,74693696.0,18038527584000.0,보통주,-,74693696.0,주권,52,120607444888.67308,50268063621.887505,570572.7307692308,213736.1960852324,2.059917899175497,2.5430458307064367,1.8030006422022244,2.143625074379367,3.5791022622026025,large,38.0,3.0,True,steady_accumulation,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
에이치이엠파마,"40,000","상승2,600",+6.95%,"122,493",,KOSDAQ,376270,에이치이엠파마,40000,122493,4899720000,6.95,2600,2025-11-23,7078637.0,283145480000.0,보통주,기술성장기업부,7078637.0,주권,52,1479890543.2692308,1356827828.0114887,50983.63461538462,39374.84095207409,3.3108664842036313,2.5204594025335783,2.402594497706466,1.8161182027796505,3.556515834029744,small,39.0,32.0,False,steady_accumulation,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
KB스타리츠,"3,750",상승110,+3.02%,"163,022",,KOSPI,432320,KB스타리츠,3750,163022,611332500,3.02,110,2025-11-23,101414285.0,380303568750.0,보통주,-,101414285.0,부동산투자회사,52,336167146.8269231,109899540.69280098,86306.59615384616,29675.366892529888,1.818537313269184,2.5037898378687378,1.88887069198517,2.5851543512159654,3.5398462693649035,small,40.0,33.0,False,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
수산세보틱스,"1,785",상승6,+0.34%,"184,142",,KOSPI,017550,수산세보틱스,1785,184142,328693470,0.34,6,2025-11-23,62399130.0,111382447050.0,보통주,-,62399130.0,주권,52,163890683.07692307,67050437.00449487,91420.73076923077,36992.44464572826,2.005565318473447,2.4578928085439475,2.01422585939311,2.506492072063594,3.493949240040113,small,41.0,34.0,False,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
에스에이엠티,"3,490",하락60,-1.69%,"1,514,851",,KOSDAQ,031330,에스에이엠티,3490,1514851,5286829990,-1.69,60,2025-11-23,99995067.0,348982783830.0,보통주,우량기업부,99995067.0,주권,52,2193044759.1153846,1265381390.6435003,616438.2307692308,334021.2450912933,2.4107259863371713,2.444942887386145,2.457425455442101,2.6896875047131172,3.4809993188823105,small,42.0,35.0,False,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
쎌바이오텍,"12,850",상승60,+0.47%,"35,867",,KOSDAQ,049960,쎌바이오텍,12850,35867,460890950,0.47,60,2025-11-23,9400000.0,120790000000.0,보통주,벤처기업부,9400000.0,주권,52,173868068.17307693,118899696.43162924,14205.307692307691,9772.717214091806,2.650808482792862,2.413991712686748,2.5249013099112467,2.216547540786011,3.4500481441829134,small,43.0,36.0,False,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
케어젠,"83,200","상승4,200",+5.32%,"401,071",,KOSDAQ,214370,케어젠,83200,401071,33369107200,5.32,4200,2025-11-23,53715000.0,4469088000000.0,보통주,벤처기업부,53715000.0,주권,52,11252880504.807692,9327448799.588263,172952.03846153847,129297.35620835052,2.9653835909608524,2.371090656232664,2.3189723785140077,1.7642971846297406,3.4071470877288297,mid,44.0,5.0,True,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
부방,"1,342",하락47,-3.38%,"233,014",,KOSDAQ,014470,부방,1342,233014,312704788,-3.38,47,2025-11-23,60052260.0,80590132920.0,보통주,중견기업부,60052260.0,주권,52,140957561.1153846,75274097.28802773,96613.03846153847,54278.828165844876,2.2184321687009545,2.281624530513388,2.41182767575168,2.5129680604323044,3.317680962009554,small,45.0,37.0,False,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
세종텔레콤,"10,050",상승390,+4.04%,"2,439,465",,KOSDAQ,036630,세종텔레콤,10050,2439465,24516623250,4.04,390,2025-11-23,10000000.0,100500000000.0,보통주,중견기업부,10000000.0,주권,52,2888349535.576923,9674697046.253996,286826.6538461539,927357.8195255654,8.488108155892917,2.235550489180171,8.505015023145177,2.3212597131656603,3.2716069206763363,small,46.0,38.0,False,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
모두투어,"10,540",상승10,+0.09%,"669,480",,KOSDAQ,080160,모두투어,10540,669480,7056319200,0.09,10,2025-11-23,18900000.0,199206000000.0,보통주,벤처기업부,18900000.0,주권,52,1735109329.2307692,2483701313.9382453,150332.15384615384,225484.92978201312,4.066786502224789,2.1424516067641526,4.453338709462841,2.3023616108434863,3.1785080382603184,small,47.0,39.0,False,normal,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
씨케이솔루션,"8,380",상승490,+6.21%,"120,048",,KOSPI,480370,씨케이솔루션,8380,120048,1006002240,6.21,490,2025-11-23,10934861.0,91634135180.0,보통주,-,10934861.0,주권,52,300452787.78846157,332309585.1000315,31424.653846153848,32457.589791207516,3.3482872547293234,2.123169128567732,3.820185278339765,2.730435214812329,3.1592255600638977,small,48.0,40.0,False,sudden_spike,🟢,3,19526548609509.0,24973132061997.73,5257033581291.84,-1.0360564314961656,0.31939882132332553,0.43339261885759756,1.6341933665110027,-0.06975539117359679,normal,60,20
