trade_date,code,name,market,market_name,sector_name_x,close,change,change_rate,open,high,low,volume,trading_value,market_cap,listed_shares_x,isu_cd,source_market,stock_kind,sector_name_y,listed_shares_y,security_group,history_days,avg_trading_value,std_trading_value,avg_volume,std_volume,tv_ratio,tv_z,vol_ratio,vol_z,tv_z_rel,size_bucket,rank_overall,rank_in_bucket,is_top_bucket,pattern_label,signal_tone,signal_strength,market_tv_today,market_tv_mean,market_tv_std,market_tv_z,market_ret_today,market_ret_mean,market_ret_std,market_ret_z,market_regime,window_days,min_history_days
2024-07-17,317400,자이에스앤디,KOSPI,KOSPI,-,5050.0,460.0,10.02,4570.0,5650.0,4565.0,4244454.0,22364231820.0,195851726000.0,38782520.0,317400,KOSPI,보통주,-,38782520.0,주권,53,236616422.4528302,180976581.70629355,54274.943396226416,42141.70400355992,94.51682004218596,122.26783813089155,78.20282683694342,99.4306982994757,122.1559332836134,small,1.0,1.0,True,normal,🔴,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,092190,서울바이오시스,KOSDAQ,KOSDAQ,중견기업부,4030.0,930.0,30.0,3300.0,4030.0,3230.0,635856.0,2499671515.0,184849583490.0,45868383.0,092190,KOSDAQ,보통주,중견기업부,45868383.0,주권,53,53596264.056603774,32597474.565046687,17071.132075471698,10726.727780924934,46.63891334590153,75.03879621295113,37.24744189130939,57.68626561260347,74.92689136567297,small,2.0,2.0,True,normal,🔴,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,007700,F&F홀딩스,KOSPI,KOSPI,-,16850.0,1730.0,11.44,15190.0,19120.0,14970.0,3197155.0,56724634490.0,659077083950.0,39114367.0,007700,KOSPI,보통주,-,39114367.0,주권,53,304582093.9622642,840316688.3067648,19484.094339622643,51816.45476890379,186.23758787681007,67.14141606508367,164.09051117650873,61.325517537478625,67.02951121780552,small,3.0,3.0,True,normal,🔴,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,383220,F&F,KOSPI,KOSPI,-,74000.0,15200.0,25.85,59200.0,76400.0,58600.0,3404663.0,245199183000.0,2834723550000.0,38307075.0,383220,KOSPI,보통주,-,38307075.0,주권,53,6996483209.433962,4303052634.851053,106350.43396226416,61316.47793133759,35.04606180850642,55.35667815478888,32.013625832575926,53.79161813128272,55.244773307510734,mid,4.0,1.0,True,normal,🔴,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,302430,이노메트리,KOSDAQ,KOSDAQ,우량기업부,9700.0,260.0,2.75,9440.0,10840.0,9430.0,735525.0,7538986950.0,95382117600.0,9833208.0,302430,KOSDAQ,보통주,우량기업부,9833208.0,주권,53,279215753.3962264,245558737.2412436,25423.584905660377,21891.905996749963,27.000578793638688,29.56429601391693,28.93081375932317,32.43671040793616,29.452391166638783,small,5.0,4.0,True,normal,🟢,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,432470,케이엔에스,KOSDAQ,KOSDAQ,벤처기업부,25600.0,3100.0,13.78,26650.0,28800.0,23000.0,2349395.0,62699425450.0,111034316800.0,4337278.0,432470,KOSDAQ,보통주,벤처기업부,4337278.0,주권,53,2200510138.4905663,2914568185.7552514,68084.09433962264,74943.6644764853,28.493131821246003,20.757419780807894,34.50725199164075,30.440343711457732,20.645514933529746,small,6.0,5.0,True,normal,🔴,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,251120,바이오에프디엔씨,KOSDAQ,KOSDAQ,기술성장기업부,17040.0,440.0,2.65,16590.0,19150.0,16570.0,887164.0,15962287700.0,148174728000.0,8695700.0,251120,KOSDAQ,보통주,기술성장기업부,8695700.0,주권,53,558002041.1320754,746381699.8031086,37412.8679245283,49217.2803463759,28.606145718778528,20.638616491979224,23.712803888481517,17.26530044112937,20.526711644701077,small,7.0,6.0,True,normal,🟢,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,344820,KCC글라스,KOSPI,KOSPI,-,42150.0,1500.0,3.69,40900.0,42600.0,40700.0,129404.0,5430314150.0,673157080800.0,15970512.0,344820,KOSPI,보통주,-,15970512.0,주권,53,654169744.3396226,247168548.20952442,16218.981132075472,6098.146498008687,8.30107811770146,19.323431076722784,7.978552964963018,18.560560803989283,19.211526229444637,small,8.0,7.0,True,normal,🟢,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,013580,계룡건설,KOSPI,KOSPI,-,15220.0,1010.0,7.11,14210.0,15490.0,14210.0,233961.0,3528811590.0,135928404540.0,8930907.0,013580,KOSPI,보통주,-,8930907.0,주권,53,230969257.1698113,192060734.47895128,16709.754716981133,13578.829550366632,15.278273971351851,17.170830580113254,14.001462257386658,15.999261532607795,17.058925732835107,small,9.0,8.0,True,normal,🟢,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,006390,한일현대시멘트,KOSPI,KOSPI,-,15280.0,270.0,1.8,15140.0,15470.0,15090.0,899709.0,13507352100.0,295326828160.0,19327672.0,006390,KOSPI,보통주,-,19327672.0,주권,53,357220091.8867925,863793181.7157232,22827.037735849055,53759.50637041655,37.812408671236355,15.223704338570426,39.41418113078417,16.311198176229766,15.11179949129228,small,10.0,9.0,True,normal,🟢,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,048870,시너지이노베이션,KOSDAQ,KOSDAQ,우량기업부,2655.0,-35.0,-1.3,2895.0,2980.0,2645.0,2445999.0,6798862940.0,219590653320.0,82708344.0,048870,KOSDAQ,보통주,우량기업부,82708344.0,주권,53,548170435.9433962,437517635.17257875,208632.88679245283,165589.42774381884,12.402826738182661,14.286721269169,11.723937858527885,13.51152753948124,14.174816421890853,small,11.0,10.0,True,normal,🟢,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,396300,세아메카닉스,KOSDAQ,KOSDAQ,벤처기업부,3200.0,10.0,0.31,3190.0,3505.0,3165.0,801893.0,2697378030.0,84766400000.0,26489500.0,396300,KOSDAQ,보통주,벤처기업부,26489500.0,주권,53,237474313.58490565,189037048.96962914,68071.32075471699,53193.81767207306,11.35860965036789,13.012812725458408,11.780188647866554,13.79524372116164,12.900907878180261,small,12.0,11.0,True,normal,🟢,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,071970,STX중공업,KOSPI,KOSPI,-,21500.0,2400.0,12.57,19270.0,22900.0,19250.0,8464086.0,183354075360.0,613882383500.0,28552669.0,071970,KOSPI,보통주,-,28552669.0,주권,53,8650784574.716982,14105679678.36274,488711.41509433964,726306.2186850624,21.195080489679007,12.385315331757273,17.319190300406863,10.98073289162337,12.273410484479125,mid,13.0,2.0,True,sudden_spike,🔴,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,067000,조이시티,KOSDAQ,KOSDAQ,우량기업부,2180.0,55.0,2.59,2130.0,2400.0,2130.0,2306979.0,5211006280.0,152389512280.0,69903446.0,067000,KOSDAQ,보통주,우량기업부,69903446.0,주권,53,475911353.9622642,391533094.93314874,202040.56603773584,152842.35979703823,10.949531328923053,12.093728441643528,11.418395054234391,13.771957177038125,11.98182359436538,small,14.0,12.0,True,normal,🟢,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,003220,대원제약,KOSPI,KOSPI,-,18630.0,970.0,5.49,18840.0,20700.0,17520.0,19059016.0,363840229340.0,413403314220.0,22190194.0,003220,KOSPI,보통주,-,22190194.0,주권,53,7329150510.18868,31673816391.475136,445381.71698113205,1856829.8695712062,49.64289228802226,11.255703273122613,42.79254238181359,10.024415584890003,11.143798425844466,mid,15.0,3.0,True,normal,🟢,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,014620,성광벤드,KOSDAQ,KOSDAQ,우량기업부,14000.0,670.0,5.03,14050.0,14990.0,13690.0,8428802.0,120010805670.0,400400000000.0,28600000.0,014620,KOSDAQ,보통주,우량기업부,28600000.0,주권,53,6170647021.698113,10151704144.30587,522889.8490566038,822281.420836808,19.448658341337758,11.213896408925123,16.11965123286906,9.614606326502935,11.101991561646976,small,16.0,13.0,True,normal,🟢,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
2024-07-17,214260,라파스,KOSDAQ,KOSDAQ,기술성장기업부,29100.0,3550.0,13.89,28000.0,29300.0,24000.0,5290210.0,144393768450.0,252236355600.0,8667916.0,214260,KOSDAQ,보통주,기술성장기업부,8667916.0,주권,53,3593431953.5849056,13225056419.582928,204915.45283018867,693525.3107439157,40.182691731771584,10.646482860211151,25.816549835233474,7.332529135403908,10.534578012933004,small,17.0,14.0,True,normal,🔴,3,21287343840996.0,21009661948184.04,2481410766074.879,0.11190484727814776,-0.7690804739698734,0.18708795176308632,0.8022127654406996,-1.1919137502227153,normal,60,20
