trade_date,code,name,market,market_name,sector_name_x,close,change,change_rate,open,high,low,volume,trading_value,market_cap,listed_shares_x,isu_cd,source_market,stock_kind,sector_name_y,listed_shares_y,security_group,history_days,avg_trading_value,std_trading_value,avg_volume,std_volume,tv_ratio,tv_z,vol_ratio,vol_z,tv_z_rel,size_bucket,rank_overall,rank_in_bucket,is_top_bucket,pattern_label,signal_tone,signal_strength,market_tv_today,market_tv_mean,market_tv_std,market_tv_z,market_ret_today,market_ret_mean,market_ret_std,market_ret_z,market_regime,window_days,min_history_days
2025-11-28,000650,천일고속,KOSPI,KOSPI,-,236500.0,54300.0,29.8,236500.0,236500.0,203000.0,294497.0,67040651750.0,338010530000.0,1429220.0,000650,KOSPI,보통주,-,1429220.0,주권,54.0,793246313.425926,3925088554.299146,6197.388888888889,26166.058359131188,84.51429349915323,16.8779390630597,47.51952883382787,11.018075674760658,17.296701060299537,small,1.0,1.0,True,normal,🔴,3,23401902568858.0,25409933694352.277,4795160828178.539,-0.4187619972398373,-0.6960853205662554,0.4503468462065205,1.633127363330932,-0.7019857682345785,normal,60,20
2025-11-28,038290,마크로젠,KOSDAQ,KOSDAQ,중견기업부,17050.0,1440.0,9.22,15540.0,17050.0,15540.0,193376.0,3227911930.0,184845870000.0,10841400.0,038290,KOSDAQ,보통주,중견기업부,10841400.0,주권,54.0,361301095.7407407,181124113.16067672,23577.277777777777,11927.629972900746,8.934132688920094,15.826776370279669,8.201795042778947,14.235746968006247,16.245538367519508,small,2.0,2.0,True,normal,🔴,3,23401902568858.0,25409933694352.277,4795160828178.539,-0.4187619972398373,-0.6960853205662554,0.4503468462065205,1.633127363330932,-0.7019857682345785,normal,60,20
2025-11-28,338220,뷰노,KOSDAQ,KOSDAQ,기술성장기업부,27050.0,3500.0,14.86,23800.0,27800.0,23650.0,877669.0,23160685725.0,378749312150.0,14001823.0,338220,KOSDAQ,보통주,기술성장기업부,14001823.0,주권,54.0,3183358840.740741,1931119175.4186406,133234.09259259258,77204.95325913992,7.27554978364007,10.3449477062587,6.587420553714911,9.642320550453508,10.763709703498538,small,3.0,3.0,True,normal,🔴,3,23401902568858.0,25409933694352.277,4795160828178.539,-0.4187619972398373,-0.6960853205662554,0.4503468462065205,1.633127363330932,-0.7019857682345785,normal,60,20
2025-11-28,058820,CMG제약,KOSDAQ,KOSDAQ,중견기업부,2020.0,124.0,6.54,1902.0,2050.0,1882.0,3442815.0,6880534594.0,298641209660.0,147842183.0,058820,KOSDAQ,보통주,중견기업부,147842183.0,주권,54.0,1027684319.5185186,602318580.3452389,562845.0185185185,332369.1276033769,6.695183008361562,9.71720027485575,6.116808156287743,8.664974398338856,10.135962272095588,small,4.0,4.0,True,normal,🟢,3,23401902568858.0,25409933694352.277,4795160828178.539,-0.4187619972398373,-0.6960853205662554,0.4503468462065205,1.633127363330932,-0.7019857682345785,normal,60,20
2025-11-28,389500,에스비비테크,KOSDAQ,KOSDAQ,기술성장기업부,34600.0,6400.0,22.7,29250.0,36650.0,29050.0,3660237.0,126651636425.0,219153078400.0,6333904.0,389500,KOSDAQ,보통주,기술성장기업부,6333904.0,주권,54.0,8051793901.388889,13198476095.327868,293198.3703703704,441268.02080549195,15.729617272388618,8.985873949917165,12.483824502081513,7.630370819719561,9.404635947157002,small,5.0,5.0,True,normal,🔴,3,23401902568858.0,25409933694352.277,4795160828178.539,-0.4187619972398373,-0.6960853205662554,0.4503468462065205,1.633127363330932,-0.7019857682345785,normal,60,20
2025-11-28,950160,코오롱티슈진,KOSDAQ,KOSDAQ,외국기업(소속부없음),85400.0,16500.0,23.95,70000.0,88400.0,70000.0,3373719.0,276967440150.0,7107096031000.0,83221265.0,950160,KOSDAQ,보통주,외국기업(소속부없음),83221265.0,주식예탁증권,54.0,30065110011.11111,27703360161.43481,573553.1111111111,471905.14244978677,9.212254338921149,8.912360403219092,5.882138784783662,5.933747350902923,9.331122400458929,mid,6.0,1.0,True,normal,🔴,3,23401902568858.0,25409933694352.277,4795160828178.539,-0.4187619972398373,-0.6960853205662554,0.4503468462065205,1.633127363330932,-0.7019857682345785,normal,60,20
2025-11-28,005800,신영와코루,KOSPI,KOSPI,-,15200.0,-770.0,-4.82,18050.0,20750.0,14900.0,1164670.0,20347678970.0,136800000000.0,9000000.0,005800,KOSPI,보통주,-,9000000.0,주권,54.0,497210572.3148148,2227636876.312105,29969.666666666668,128024.69077412889,40.92366514909225,8.910998290954856,38.86162675594212,8.86313668458891,9.329760288194693,small,7.0,6.0,True,sudden_spike,🟢,3,23401902568858.0,25409933694352.277,4795160828178.539,-0.4187619972398373,-0.6960853205662554,0.4503468462065205,1.633127363330932,-0.7019857682345785,normal,60,20
2025-11-28,100790,미래에셋벤처투자,KOSDAQ,KOSDAQ,우량기업부,9390.0,1160.0,14.09,8530.0,9410.0,8420.0,1306410.0,11888477475.0,498840313260.0,53124634.0,100790,KOSDAQ,보통주,우량기업부,53124634.0,주권,54.0,2074541661.2037036,1429480678.0897894,261534.8148148148,177490.73545379014,5.730652556816811,6.865385425783179,4.995166708206825,5.886928027616514,7.2841474230230165,small,8.0,7.0,True,normal,🔴,3,23401902568858.0,25409933694352.277,4795160828178.539,-0.4187619972398373,-0.6960853205662554,0.4503468462065205,1.633127363330932,-0.7019857682345785,normal,60,20
2025-11-28,059120,아진엑스텍,KOSDAQ,KOSDAQ,벤처기업부,9140.0,1050.0,12.98,8090.0,9290.0,8090.0,1175010.0,10497628655.0,89102167440.0,9748596.0,059120,KOSDAQ,보통주,벤처기업부,9748596.0,주권,54.0,1379555094.5370371,1334581175.6696773,171469.55555555556,162897.19966015223,7.6094305305892,6.832161075468204,6.852586724173905,6.160575175866143,7.250923072708042,small,9.0,8.0,True,sudden_spike,🔴,3,23401902568858.0,25409933694352.277,4795160828178.539,-0.4187619972398373,-0.6960853205662554,0.4503468462065205,1.633127363330932,-0.7019857682345785,normal,60,20
2025-11-28,041920,메디아나,KOSDAQ,KOSDAQ,우량기업부,5890.0,370.0,6.7,5510.0,5900.0,5510.0,178285.0,1026456345.0,109543533470.0,18598223.0,041920,KOSDAQ,보통주,우량기업부,18598223.0,주권,54.0,261240327.75925925,116277012.24902673,49264.11111111111,21557.834600596296,3.929164971596231,6.5809741963605175,3.6189630946124858,5.984872380703772,6.999736193600355,small,10.0,9.0,True,normal,🟢,3,23401902568858.0,25409933694352.277,4795160828178.539,-0.4187619972398373,-0.6960853205662554,0.4503468462065205,1.633127363330932,-0.7019857682345785,normal,60,20
