trade_date,code,name,market,market_name,sector_name_x,close,change,change_rate,open,high,low,volume,trading_value,market_cap,listed_shares_x,isu_cd,source_market,stock_kind,sector_name_y,listed_shares_y,security_group,history_days,avg_trading_value,std_trading_value,avg_volume,std_volume,tv_ratio,tv_z,vol_ratio,vol_z,tv_z_rel,size_bucket,rank_overall,rank_in_bucket,is_top_bucket,pattern_label,signal_tone,signal_strength,market_tv_today,market_tv_mean,market_tv_std,market_tv_z,market_ret_today,market_ret_mean,market_ret_std,market_ret_z,market_regime,window_days,min_history_days
2023-06-01,242040,나무기술,KOSDAQ,KOSDAQ,기술성장기업부,2935.0,675.0,29.87,2260.0,2935.0,2215.0,68225015.0,191452089785.0,101569384840.0,34606264.0,242040,KOSDAQ,보통주,기술성장기업부,34606264.0,주권,54.0,1756053911.2037036,1606363321.89869,730394.1111111111,647678.6988873729,109.02403881995136,118.09036803055196,93.40849544393613,104.21003655799676,119.42344455793086,small,1.0,1.0,True,normal,🔴,3,16213425602531.0,22199057909733.61,4490089041603.307,-1.3330765273789045,-0.08052512426569772,0.19127939880637446,0.8052250550533331,-0.3375510006380384,normal,60,20
2023-06-01,079940,가비아,KOSDAQ,KOSDAQ,우량기업부,12310.0,810.0,7.04,11500.0,13470.0,11500.0,2448688.0,31237099380.0,166624270040.0,13535684.0,079940,KOSDAQ,보통주,우량기업부,13535684.0,주권,54.0,434513214.8148148,351936408.80618376,36634.7037037037,30836.08112207444,71.88987196468338,87.52315871401812,66.8406661564576,78.22178462780064,88.85623524139703,small,2.0,2.0,True,normal,🟢,3,16213425602531.0,22199057909733.61,4490089041603.307,-1.3330765273789045,-0.08052512426569772,0.19127939880637446,0.8052250550533331,-0.3375510006380384,normal,60,20
2023-06-01,064240,홈캐스트,KOSDAQ,KOSDAQ,중견기업부,5820.0,940.0,19.26,4900.0,6340.0,4900.0,4661079.0,27473704940.0,203921229840.0,35038012.0,064240,KOSDAQ,보통주,중견기업부,35038012.0,주권,54.0,739331193.3333334,472318799.2430719,167568.38888888888,100497.26098274814,37.16021343037431,56.60239183684962,27.81598027472034,44.71276696667872,57.93546836422853,small,3.0,3.0,True,boom_and_fade,🔴,3,16213425602531.0,22199057909733.61,4490089041603.307,-1.3330765273789045,-0.08052512426569772,0.19127939880637446,0.8052250550533331,-0.3375510006380384,normal,60,20
2023-06-01,060900,DGP,KOSDAQ,KOSDAQ,중견기업부,6430.0,1410.0,28.09,5800.0,6520.0,5760.0,8572268.0,53164652200.0,132768671880.0,20648316.0,060900,KOSDAQ,보통주,중견기업부,20648316.0,주권,54.0,1155786330.2777777,1111535359.9735453,2267515.8333333335,2108830.8012528964,45.998685749486754,46.790113695492366,3.7804666560578957,2.989690857569461,48.12319022287127,small,4.0,4.0,True,unknown,🔴,3,16213425602531.0,22199057909733.61,4490089041603.307,-1.3330765273789045,-0.08052512426569772,0.19127939880637446,0.8052250550533331,-0.3375510006380384,normal,60,20
2023-06-01,002880,대유에이텍,KOSPI,KOSPI,-,717.0,14.0,1.99,709.0,875.0,695.0,19387144.0,15205346114.0,83123884281.0,115932893.0,002880,KOSPI,보통주,-,115932893.0,주권,54.0,206779461.8888889,322158715.97342306,302849.75925925927,462800.08127638814,73.53412169227163,46.55645155150307,64.01571540759699,41.23658359805568,47.88952807888198,small,5.0,5.0,True,normal,🟢,3,16213425602531.0,22199057909733.61,4490089041603.307,-1.3330765273789045,-0.08052512426569772,0.19127939880637446,0.8052250550533331,-0.3375510006380384,normal,60,20
2023-06-01,053290,NE능률,KOSDAQ,KOSDAQ,우량기업부,4895.0,405.0,9.02,4490.0,4970.0,4490.0,1590416.0,7743725180.0,80896272765.0,16526307.0,053290,KOSDAQ,보통주,우량기업부,16526307.0,주권,54.0,395604889.9074074,274471896.57910585,86171.53703703704,57655.78963309394,19.574391969251046,26.77184943768836,18.456395866728357,26.090085185470066,28.104925965067263,small,6.0,6.0,True,normal,🔴,3,16213425602531.0,22199057909733.61,4490089041603.307,-1.3330765273789045,-0.08052512426569772,0.19127939880637446,0.8052250550533331,-0.3375510006380384,normal,60,20
2023-06-01,001940,KISCO홀딩스,KOSPI,KOSPI,-,18400.0,-100.0,-0.54,18670.0,23750.0,17980.0,532255.0,10893437780.0,297645392000.0,16176380.0,001940,KOSPI,보통주,-,16176380.0,주권,54.0,470099435.3703704,427473873.35496515,23081.09259259259,22312.83637515572,23.17262468400445,24.383568199908,23.060216836130905,22.819775076840894,25.716644727286905,small,7.0,7.0,True,normal,🟢,3,16213425602531.0,22199057909733.61,4490089041603.307,-1.3330765273789045,-0.08052512426569772,0.19127939880637446,0.8052250550533331,-0.3375510006380384,normal,60,20
2023-06-01,063570,한국전자금융,KOSDAQ,KOSDAQ,우량기업부,6750.0,930.0,15.98,5980.0,6990.0,5870.0,15587610.0,102280572620.0,230497164000.0,34147728.0,063570,KOSDAQ,보통주,우량기업부,34147728.0,주권,54.0,1587580913.8888888,5039595260.794482,288727.01851851854,875800.2213757167,64.42542343839136,19.980372727439438,53.98736176469135,17.468462108230373,21.31344925481834,small,8.0,8.0,True,sudden_spike,🔴,3,16213425602531.0,22199057909733.61,4490089041603.307,-1.3330765273789045,-0.08052512426569772,0.19127939880637446,0.8052250550533331,-0.3375510006380384,normal,60,20
2023-06-01,084180,수성샐바시온,KOSDAQ,KOSDAQ,중견기업부,1040.0,116.0,12.55,943.0,1150.0,943.0,30348082.0,32535898729.0,82744706720.0,79562218.0,084180,KOSDAQ,보통주,중견기업부,79562218.0,주권,54.0,1338434263.0185184,1592462712.7971187,1561876.5,1721365.3118065053,24.30892545714054,19.590703264369665,19.43052603710985,16.72289159225011,20.92377979174857,small,9.0,9.0,True,normal,🔴,3,16213425602531.0,22199057909733.61,4490089041603.307,-1.3330765273789045,-0.08052512426569772,0.19127939880637446,0.8052250550533331,-0.3375510006380384,normal,60,20
2023-06-01,005720,넥센,KOSPI,KOSPI,-,4520.0,135.0,3.08,4430.0,4525.0,4410.0,174274.0,782347995.0,242018776040.0,53543977.0,005720,KOSPI,보통주,-,53543977.0,주권,54.0,46915341.574074075,38806997.40066937,11265.74074074074,9212.078224512386,16.675739081314372,18.951032099516173,15.469377825265061,17.695058084234585,20.284108626895076,small,10.0,10.0,True,normal,🟢,3,16213425602531.0,22199057909733.61,4490089041603.307,-1.3330765273789045,-0.08052512426569772,0.19127939880637446,0.8052250550533331,-0.3375510006380384,normal,60,20
2023-06-01,025440,DH오토웨어,KOSDAQ,KOSDAQ,중견기업부,2910.0,180.0,6.59,2730.0,3500.0,2725.0,1813020.0,5789257575.0,82935000000.0,28500000.0,025440,KOSDAQ,보통주,중견기업부,28500000.0,주권,54.0,152750321.75925925,311551712.0426529,159502.37037037036,311764.91418364516,37.90013342246248,18.09172293191917,11.366727627872244,5.303732249536023,19.42479945929807,small,11.0,11.0,True,normal,🟢,3,16213425602531.0,22199057909733.61,4490089041603.307,-1.3330765273789045,-0.08052512426569772,0.19127939880637446,0.8052250550533331,-0.3375510006380384,normal,60,20
2023-06-01,032790,엠젠솔루션,KOSDAQ,KOSDAQ,벤처기업부,3460.0,475.0,15.91,2985.0,3845.0,2985.0,2979074.0,10421033185.0,107955494600.0,31201010.0,032790,KOSDAQ,보통주,벤처기업부,31201010.0,주권,54.0,564474132.5,628653817.1936914,178453.33333333334,186267.2368936631,18.461489349115567,15.678834332860092,16.69385460251046,15.035497994021862,17.011910860238995,small,12.0,12.0,True,normal,🔴,3,16213425602531.0,22199057909733.61,4490089041603.307,-1.3330765273789045,-0.08052512426569772,0.19127939880637446,0.8052250550533331,-0.3375510006380384,normal,60,20
2023-06-01,057680,티사이언티픽,KOSDAQ,KOSDAQ,중견기업부,3565.0,200.0,5.94,3400.0,3980.0,3335.0,3362608.0,12373014000.0,198246815825.0,55609205.0,057680,KOSDAQ,보통주,중견기업부,55609205.0,주권,54.0,1142564738.7962964,850980767.816264,375925.14814814815,249971.3715529302,10.82915792853462,13.197065886721049,8.944887078091492,11.948099629558724,14.530142414099954,small,13.0,13.0,True,normal,🟢,3,16213425602531.0,22199057909733.61,4490089041603.307,-1.3330765273789045,-0.08052512426569772,0.19127939880637446,0.8052250550533331,-0.3375510006380384,normal,60,20
