code,name,market,date,open,high,low,close,prev_close,change_pct,volume,avg_20d_volume,vol_sigma
000660,SK하이닉스,KOSPI,2025-11-17,588000.0,606000.0,584000.0,606000.0,606000.0,0.0,4470947.0,4470947.0,0.19988048221938273
005930,삼성전자,KOSPI,2025-11-17,99800.0,101000.0,99500.0,100600.0,100600.0,0.0,17192584.0,17192584.0,-1.1118661655000697
007660,이수페타시스,KOSPI,2025-11-17,117900.0,134000.0,117800.0,131500.0,131500.0,0.0,4773764.0,4773764.0,2.6229709499978258
0015G0,그린광학,KOSDAQ,2025-11-17,54000.0,55000.0,22850.0,22850.0,22850.0,0.0,21446871.0,21446871.0,0.0
298380,에이비엘바이오,KOSDAQ,2025-11-17,171500.0,184800.0,170500.0,176000.0,176000.0,0.0,2213810.0,2213810.0,1.5039942325314875
005690,파미셀,KOSPI,2025-11-17,17800.0,20800.0,17800.0,19270.0,19270.0,0.0,18182916.0,18182916.0,2.207442492137423
015760,한국전력,KOSPI,2025-11-17,47750.0,49700.0,47750.0,49300.0,49300.0,0.0,5679980.0,5679980.0,0.7947271720230901
068270,셀트리온,KOSPI,2025-11-17,199100.0,199100.0,188800.0,189900.0,189900.0,0.0,1219444.0,1219444.0,1.0871197107747126
042700,한미반도체,KOSPI,2025-11-17,127300.0,134200.0,126800.0,132300.0,132300.0,0.0,1724711.0,1724711.0,0.20948984453233696
034020,두산에너빌리티,KOSPI,2025-11-17,79200.0,79900.0,78400.0,78800.0,78800.0,0.0,2785151.0,2785151.0,-2.0606203510034797
376900,로킷헬스케어,KOSDAQ,2025-11-17,43600.0,54600.0,42200.0,54600.0,54600.0,0.0,3885669.0,3885669.0,0.9371545412022568
086520,에코프로,KOSDAQ,2025-11-17,91200.0,92000.0,87300.0,88200.0,88200.0,0.0,2118696.0,2118696.0,0.2309590729638711
494120,큐리오시스,KOSDAQ,2025-11-17,57500.0,58100.0,48300.0,53800.0,53800.0,0.0,3318705.0,3318705.0,0.32852346655322207
042660,한화오션,KOSPI,2025-11-17,131200.0,133800.0,129300.0,130900.0,130900.0,0.0,1331927.0,1331927.0,-0.9425645062695648
