code,name,market,date,open,high,low,close,prev_close,change_pct,volume,avg_20d_volume,vol_sigma
005930,삼성전자,KOSPI,2025-10-30,102400.0,105800.0,102000.0,104100.0,104100.0,0.0,34570017.0,34570017.0,1.5329171700708837
000660,SK하이닉스,KOSPI,2025-10-30,558000.0,579000.0,552000.0,568000.0,568000.0,0.0,4888461.0,4888461.0,0.7962563248622193
042660,한화오션,KOSPI,2025-10-30,149600.0,151600.0,137500.0,141000.0,141000.0,0.0,6605801.0,6605801.0,1.708804441591828
034020,두산에너빌리티,KOSPI,2025-10-30,93200.0,93700.0,89100.0,89700.0,89700.0,0.0,10224579.0,10224579.0,1.0175139487171638
005380,현대차,KOSPI,2025-10-30,287500.0,289500.0,263000.0,265000.0,265000.0,0.0,2958411.0,2958411.0,2.870162071783147
272210,한화시스템,KOSPI,2025-10-30,60200.0,65900.0,59600.0,63000.0,63000.0,0.0,10259297.0,10259297.0,4.6063632973502715
108490,로보티즈,KOSDAQ,2025-10-30,207500.0,229500.0,197500.0,222500.0,222500.0,0.0,2885870.0,2885870.0,0.8391396212883878
005935,삼성전자우,KOSPI,2025-10-30,81000.0,83000.0,80300.0,82500.0,82500.0,0.0,7604945.0,7604945.0,2.1894523235720325
006400,삼성SDI,KOSPI,2025-10-30,335000.0,349500.0,324000.0,325500.0,325500.0,0.0,1784094.0,1784094.0,1.6717208998401445
032820,우리기술,KOSDAQ,2025-10-30,4870.0,5600.0,4830.0,5240.0,5240.0,0.0,81488396.0,81488396.0,2.2875851395061177
010140,삼성중공업,KOSPI,2025-10-30,32300.0,32500.0,29750.0,30300.0,30300.0,0.0,12892031.0,12892031.0,1.767018138686878
035420,NAVER,KOSPI,2025-10-30,267000.0,267000.0,254500.0,255500.0,255500.0,0.0,1393179.0,1393179.0,-0.0620629250838271
373220,LG에너지솔루션,KOSPI,2025-10-30,511000.0,522000.0,483000.0,486500.0,486500.0,0.0,728528.0,728528.0,1.4464584800565203
347850,디앤디파마텍,KOSDAQ,2025-10-30,202000.0,229000.0,199000.0,222000.0,222000.0,0.0,1547159.0,1547159.0,1.4298846164566468
035720,카카오,KOSPI,2025-10-30,68000.0,68100.0,63200.0,63500.0,63500.0,0.0,5185767.0,5185767.0,1.3658587637569808
042700,한미반도체,KOSPI,2025-10-30,138800.0,147300.0,138800.0,143500.0,143500.0,0.0,2231637.0,2231637.0,0.8570714201960878
000270,기아,KOSPI,2025-10-30,126100.0,126200.0,116100.0,116200.0,116200.0,0.0,2737130.0,2737130.0,2.617562565105855
066970,엘앤에프,KOSPI,2025-10-30,141100.0,144500.0,124600.0,124700.0,124700.0,0.0,2154398.0,2154398.0,2.06108131836738
086520,에코프로,KOSDAQ,2025-10-30,92700.0,98700.0,89000.0,89200.0,89200.0,0.0,2829987.0,2829987.0,1.204019206162293
352820,하이브,KOSPI,2025-10-30,316500.0,331000.0,315000.0,324500.0,324500.0,0.0,760137.0,760137.0,2.8751191680329415
103590,일진전기,KOSPI,2025-10-30,53300.0,62200.0,52200.0,59100.0,59100.0,0.0,3955275.0,3955275.0,2.0018976821974968
097230,HJ중공업,KOSPI,2025-10-30,33100.0,33100.0,28450.0,29050.0,29050.0,0.0,7531416.0,7531416.0,-0.2608031909425268
003670,포스코퓨처엠,KOSPI,2025-10-30,231000.0,240500.0,219000.0,220000.0,220000.0,0.0,951297.0,951297.0,1.0268814486360875
267260,HD현대일렉트릭,KOSPI,2025-10-30,863000.0,918000.0,861000.0,885000.0,885000.0,0.0,209958.0,209958.0,0.8967835270207769
067310,하나마이크론,KOSDAQ,2025-10-30,27150.0,31100.0,26850.0,30800.0,30800.0,0.0,6013265.0,6013265.0,2.426193982205163
005490,POSCO홀딩스,KOSPI,2025-10-30,326000.0,330000.0,316000.0,319500.0,319500.0,0.0,579001.0,579001.0,1.4319196195260124
336260,두산퓨얼셀,KOSPI,2025-10-30,44200.0,46000.0,42600.0,43900.0,43900.0,0.0,4089241.0,4089241.0,1.0430392192307631
051910,LG화학,KOSPI,2025-10-30,412000.0,423500.0,400000.0,405000.0,405000.0,0.0,439474.0,439474.0,0.688989109140005
009150,삼성전기,KOSPI,2025-10-30,229500.0,230000.0,221500.0,225000.0,225000.0,0.0,787280.0,787280.0,1.2625363819436708
090360,로보스타,KOSDAQ,2025-10-30,85400.0,91900.0,82800.0,86700.0,86700.0,0.0,1890596.0,1890596.0,0.5379519538808677
278470,에이피알,KOSPI,2025-10-30,241500.0,256500.0,239000.0,253500.0,253500.0,0.0,645518.0,645518.0,1.070509165961663
196170,알테오젠,KOSDAQ,2025-10-30,471000.0,480000.0,465000.0,472000.0,472000.0,0.0,343012.0,343012.0,0.0477244251552805
003230,삼양식품,KOSPI,2025-10-30,1238000.0,1329000.0,1230000.0,1322000.0,1322000.0,0.0,122080.0,122080.0,2.498322301138272
