code,name,market,date,open,high,low,close,prev_close,change_pct,volume,avg_20d_volume,vol_sigma
005930,삼성전자,KOSPI,2025-10-31,105000.0,108600.0,103300.0,107500.0,107500.0,0.0,54824564.0,54824564.0,2.727376501659775
000660,SK하이닉스,KOSPI,2025-10-31,557000.0,566000.0,552000.0,559000.0,559000.0,0.0,3351809.0,3351809.0,-0.25911838251337743
005380,현대차,KOSPI,2025-10-31,273500.0,294000.0,270500.0,290000.0,290000.0,0.0,3631736.0,3631736.0,2.915361554246129
277810,레인보우로보틱스,KOSDAQ,2025-10-31,376500.0,453500.0,371500.0,436500.0,436500.0,0.0,2078619.0,2078619.0,3.6228776317600495
035420,NAVER,KOSPI,2025-10-31,263000.0,273500.0,261000.0,267500.0,267500.0,0.0,2861914.0,2861914.0,1.1706680100104894
347850,디앤디파마텍,KOSDAQ,2025-10-31,240000.0,284500.0,233500.0,278000.0,278000.0,0.0,2074563.0,2074563.0,1.7782037537041346
042660,한화오션,KOSPI,2025-10-31,136900.0,141600.0,133700.0,137600.0,137600.0,0.0,3867152.0,3867152.0,0.7874148592894348
005935,삼성전자우,KOSPI,2025-10-31,82900.0,84900.0,82100.0,84400.0,84400.0,0.0,6146791.0,6146791.0,1.660601421143654
034020,두산에너빌리티,KOSPI,2025-10-31,90600.0,91200.0,88200.0,88700.0,88700.0,0.0,5182993.0,5182993.0,-0.46655481754405825
001440,대한전선,KOSPI,2025-10-31,21850.0,25400.0,21350.0,24200.0,24200.0,0.0,17592323.0,17592323.0,2.569298515804842
000270,기아,KOSPI,2025-10-31,117000.0,122600.0,116000.0,119900.0,119900.0,0.0,3039559.0,3039559.0,2.6047571857478258
006400,삼성SDI,KOSPI,2025-10-31,316000.0,329000.0,315500.0,322000.0,322000.0,0.0,1007311.0,1007311.0,0.8150943775421235
108490,로보티즈,KOSDAQ,2025-10-31,235000.0,235000.0,214000.0,220500.0,220500.0,0.0,1469353.0,1469353.0,-0.11983038784524123
307950,현대오토에버,KOSPI,2025-10-31,170600.0,209000.0,170600.0,203500.0,203500.0,0.0,1417312.0,1417312.0,7.6704032472318575
226950,올릭스,KOSDAQ,2025-10-31,105000.0,121000.0,104200.0,118500.0,118500.0,0.0,2406143.0,2406143.0,1.2333814007189103
196170,알테오젠,KOSDAQ,2025-10-31,477500.0,491500.0,474500.0,488500.0,488500.0,0.0,531464.0,531464.0,1.1473224237530453
032830,삼성생명,KOSPI,2025-10-31,154000.0,154600.0,151200.0,154300.0,154300.0,0.0,1670865.0,1670865.0,5.862786998748271
007660,이수페타시스,KOSPI,2025-10-31,107600.0,118500.0,107600.0,113900.0,113900.0,0.0,2091862.0,2091862.0,0.4807924983557241
373220,LG에너지솔루션,KOSPI,2025-10-31,476500.0,491500.0,469500.0,473000.0,473000.0,0.0,499652.0,499652.0,0.7986551612089003
128940,한미약품,KOSPI,2025-10-31,401000.0,435500.0,397500.0,425000.0,425000.0,0.0,524727.0,524727.0,2.403952891162949
009150,삼성전기,KOSPI,2025-10-31,226000.0,248000.0,225000.0,245000.0,245000.0,0.0,908689.0,908689.0,1.64622278933585
035720,카카오,KOSPI,2025-10-31,64700.0,66300.0,64600.0,65100.0,65100.0,0.0,3412818.0,3412818.0,0.5247635084599359
402340,SK스퀘어,KOSPI,2025-10-31,274000.0,283500.0,251500.0,260000.0,260000.0,0.0,820516.0,820516.0,1.0412923983657045
381620,제닉스로보틱스,KOSDAQ,2025-10-31,16460.0,19200.0,16410.0,18330.0,18330.0,0.0,11515245.0,11515245.0,1.8967163700058467
466100,클로봇,KOSDAQ,2025-10-31,44000.0,45600.0,40550.0,40600.0,40600.0,0.0,5093647.0,5093647.0,0.13294324391787998
454910,두산로보틱스,KOSPI,2025-10-31,74200.0,81200.0,72700.0,78000.0,78000.0,0.0,2627958.0,2627958.0,2.9663567809108047
272210,한화시스템,KOSPI,2025-10-31,61700.0,62800.0,58700.0,59900.0,59900.0,0.0,3364763.0,3364763.0,1.7594590146092697
051910,LG화학,KOSPI,2025-10-31,393500.0,400500.0,389000.0,397500.0,397500.0,0.0,501518.0,501518.0,0.8767513474972365
000720,현대건설,KOSPI,2025-10-31,67800.0,72100.0,67200.0,70300.0,70300.0,0.0,2689133.0,2689133.0,1.637531711374339
009420,한올바이오파마,KOSPI,2025-10-31,36000.0,42500.0,35900.0,41400.0,41400.0,0.0,4556119.0,4556119.0,5.806220151912582
352820,하이브,KOSPI,2025-10-31,331500.0,345000.0,328500.0,341000.0,341000.0,0.0,551142.0,551142.0,1.9329357651154797
086520,에코프로,KOSDAQ,2025-10-31,86800.0,92300.0,86500.0,88000.0,88000.0,0.0,2076158.0,2076158.0,0.8716104754464941
010140,삼성중공업,KOSPI,2025-10-31,29150.0,30050.0,29150.0,29550.0,29550.0,0.0,6072391.0,6072391.0,0.3196715432976497
014950,삼익제약,KOSDAQ,2025-10-31,23750.0,24000.0,17500.0,18300.0,18300.0,0.0,9611853.0,9611853.0,0.8921517114781542
090710,휴림로봇,KOSDAQ,2025-10-31,6200.0,6500.0,6090.0,6450.0,6450.0,0.0,26369345.0,26369345.0,0.5455993973879623
267260,HD현대일렉트릭,KOSPI,2025-10-31,898000.0,909000.0,870000.0,870000.0,870000.0,0.0,184721.0,184721.0,0.5846260703664036
319400,현대무벡스,KOSDAQ,2025-10-31,10480.0,11100.0,9700.0,10100.0,10100.0,0.0,14644326.0,14644326.0,1.0347626477560388
086280,현대글로비스,KOSPI,2025-10-31,174400.0,194900.0,174400.0,188800.0,188800.0,0.0,778091.0,778091.0,3.5560895956834093
317830,에스피시스템스,KOSDAQ,2025-10-31,10100.0,12160.0,9570.0,10980.0,10980.0,0.0,13330888.0,13330888.0,2.6069763854728443
105560,KB금융,KOSPI,2025-10-31,115300.0,118100.0,114800.0,116600.0,116600.0,0.0,1236699.0,1236699.0,1.1272120927437603
042700,한미반도체,KOSPI,2025-10-31,140200.0,144800.0,139600.0,143700.0,143700.0,0.0,999434.0,999434.0,-0.11328576311771613
005490,POSCO홀딩스,KOSPI,2025-10-31,312500.0,318000.0,310000.0,310500.0,310500.0,0.0,461320.0,461320.0,0.9112804996966035
298380,에이비엘바이오,KOSDAQ,2025-10-31,94900.0,100000.0,93700.0,99700.0,99700.0,0.0,1316121.0,1316121.0,1.3908314089167095
009540,HD한국조선해양,KOSPI,2025-10-31,456500.0,484000.0,453000.0,474000.0,474000.0,0.0,268946.0,268946.0,0.5216476816427631
012330,현대모비스,KOSPI,2025-10-31,308000.0,322000.0,306000.0,316000.0,316000.0,0.0,400660.0,400660.0,2.432519090140602
066970,엘앤에프,KOSPI,2025-10-31,118800.0,129100.0,118800.0,122100.0,122100.0,0.0,1023347.0,1023347.0,0.8058086946758826
018260,삼성에스디에스,KOSPI,2025-10-31,170000.0,189400.0,169500.0,183000.0,183000.0,0.0,678492.0,678492.0,2.607880702091881
012450,한화에어로스페이스,KOSPI,2025-10-31,976000.0,1007000.0,976000.0,979000.0,979000.0,0.0,123048.0,123048.0,-1.6873813261786403
032820,우리기술,KOSDAQ,2025-10-31,5280.0,5290.0,4795.0,4820.0,4820.0,0.0,24890681.0,24890681.0,0.7416199459007066
006260,LS,KOSPI,2025-10-31,212500.0,216500.0,206000.0,209000.0,209000.0,0.0,541628.0,541628.0,2.656010424615289
247540,에코프로비엠,KOSDAQ,2025-10-31,158000.0,164500.0,158000.0,160000.0,160000.0,0.0,695197.0,695197.0,0.3486484993578369
278470,에이피알,KOSPI,2025-10-31,258500.0,262500.0,251000.0,255000.0,255000.0,0.0,433195.0,433195.0,-0.1901001350431751
034220,LG디스플레이,KOSPI,2025-10-31,13960.0,14950.0,13960.0,14700.0,14700.0,0.0,7268033.0,7268033.0,1.7890301917092817
456160,지투지바이오,KOSDAQ,2025-10-31,172400.0,172400.0,165100.0,167000.0,167000.0,0.0,628177.0,628177.0,0.42557722138768983
103590,일진전기,KOSPI,2025-10-31,59000.0,59400.0,56400.0,57600.0,57600.0,0.0,1819984.0,1819984.0,0.8472775698070131
006800,미래에셋증권,KOSPI,2025-10-31,25700.0,27350.0,25550.0,26300.0,26300.0,0.0,3984271.0,3984271.0,0.5913648677358828
086790,하나금융지주,KOSPI,2025-10-31,86000.0,86900.0,85000.0,85500.0,85500.0,0.0,1215810.0,1215810.0,1.1872626962452504
064400,LG씨엔에스,KOSPI,2025-10-31,63500.0,67700.0,63100.0,66300.0,66300.0,0.0,1562707.0,1562707.0,1.7846508439208235
003670,포스코퓨처엠,KOSPI,2025-10-31,214000.0,223500.0,214000.0,216500.0,216500.0,0.0,477882.0,477882.0,-0.052106462703246745
010120,LS ELECTRIC,KOSPI,2025-10-31,449000.0,454000.0,431000.0,435000.0,435000.0,0.0,237350.0,237350.0,0.3779730887365813
064350,현대로템,KOSPI,2025-10-31,228000.0,238000.0,226500.0,230500.0,230500.0,0.0,446235.0,446235.0,-1.113966605790576
011070,LG이노텍,KOSPI,2025-10-31,231500.0,248500.0,231000.0,241000.0,241000.0,0.0,412408.0,412408.0,1.626855046609825
055550,신한지주,KOSPI,2025-10-31,73400.0,74300.0,72500.0,73300.0,73300.0,0.0,1355094.0,1355094.0,0.30710572472443887
003230,삼양식품,KOSPI,2025-10-31,1378000.0,1389000.0,1339000.0,1348000.0,1348000.0,0.0,73679.0,73679.0,1.2531130964409387
117730,티로보틱스,KOSDAQ,2025-10-31,17210.0,19400.0,16070.0,18420.0,18420.0,0.0,5308063.0,5308063.0,1.7947970049301558
006340,대원전선,KOSPI,2025-10-31,3685.0,3935.0,3570.0,3650.0,3650.0,0.0,26767514.0,26767514.0,2.7057618287409877
066570,LG전자,KOSPI,2025-10-31,86800.0,88500.0,86300.0,87600.0,87600.0,0.0,1104075.0,1104075.0,0.9596933212669546
005387,현대차2우B,KOSPI,2025-10-31,209000.0,224500.0,207000.0,220000.0,220000.0,0.0,434901.0,434901.0,2.40571896365933
448900,한국피아이엠,KOSDAQ,2025-10-31,27650.0,34700.0,27650.0,34700.0,34700.0,0.0,2742822.0,2742822.0,1.2624614853522187
011790,SKC,KOSPI,2025-10-31,117400.0,128100.0,116600.0,127700.0,127700.0,0.0,732205.0,732205.0,1.6009491305929682
298040,효성중공업,KOSPI,2025-10-31,2159000.0,2179000.0,2102000.0,2135000.0,2135000.0,0.0,43386.0,43386.0,-0.5516178759619359
096770,SK이노베이션,KOSPI,2025-10-31,132700.0,137200.0,128500.0,128900.0,128900.0,0.0,700849.0,700849.0,1.1344038905659466
068270,셀트리온,KOSPI,2025-10-31,176500.0,177300.0,175000.0,175600.0,175600.0,0.0,510222.0,510222.0,0.28082864971342675
000150,두산,KOSPI,2025-10-31,922000.0,956000.0,918000.0,949000.0,949000.0,0.0,94054.0,94054.0,-0.7369714256692089
097230,HJ중공업,KOSPI,2025-10-31,28350.0,29200.0,27800.0,28100.0,28100.0,0.0,3146115.0,3146115.0,-1.6325225277118138
062040,산일전기,KOSPI,2025-10-31,159300.0,162500.0,154500.0,156700.0,156700.0,0.0,560408.0,560408.0,-0.3890895542902952
083650,비에이치아이,KOSDAQ,2025-10-31,52000.0,54300.0,49850.0,50700.0,50700.0,0.0,1638791.0,1638791.0,0.7533884705057293
071050,한국금융지주,KOSPI,2025-10-31,179500.0,187400.0,177800.0,182300.0,182300.0,0.0,452190.0,452190.0,1.079982243330206
030530,원익홀딩스,KOSDAQ,2025-10-31,28000.0,29150.0,26100.0,27400.0,27400.0,0.0,2985784.0,2985784.0,0.08114210581167686
090360,로보스타,KOSDAQ,2025-10-31,89100.0,90800.0,84800.0,86900.0,86900.0,0.0,927484.0,927484.0,0.025749722193459862
329180,HD현대중공업,KOSPI,2025-10-31,588000.0,612000.0,584000.0,600000.0,600000.0,0.0,130969.0,130969.0,-0.9378627545140521
388720,유일로보틱스,KOSDAQ,2025-10-31,83300.0,90800.0,80500.0,87400.0,87400.0,0.0,894846.0,894846.0,2.807499812306536
017670,SK텔레콤,KOSPI,2025-10-31,52100.0,52300.0,51400.0,52300.0,52300.0,0.0,1485546.0,1485546.0,1.868578026668797
103140,풍산,KOSPI,2025-10-31,119500.0,119500.0,109300.0,110000.0,110000.0,0.0,694726.0,694726.0,1.7200164981143564
336260,두산퓨얼셀,KOSPI,2025-10-31,43750.0,45000.0,41700.0,42700.0,42700.0,0.0,1772229.0,1772229.0,0.05550546461174748
348340,뉴로메카,KOSDAQ,2025-10-31,28900.0,33450.0,28800.0,31900.0,31900.0,0.0,2360860.0,2360860.0,4.37217452523762
028260,삼성물산,KOSPI,2025-10-31,226500.0,227500.0,223000.0,226000.0,226000.0,0.0,324733.0,324733.0,-0.1648021115663983
010620,HD현대미포,KOSPI,2025-10-31,233000.0,246000.0,233000.0,241500.0,241500.0,0.0,294404.0,294404.0,0.16129269075527258
015760,한국전력,KOSPI,2025-10-31,43050.0,43350.0,42500.0,42550.0,42550.0,0.0,1662728.0,1662728.0,-0.6704377635305353
087010,펩트론,KOSDAQ,2025-10-31,264500.0,278500.0,261000.0,270500.0,270500.0,0.0,258144.0,258144.0,1.2688003483356203
010130,고려아연,KOSPI,2025-10-31,1083000.0,1095000.0,1033000.0,1033000.0,1033000.0,0.0,67226.0,67226.0,1.040724844917417
079550,LIG넥스원,KOSPI,2025-10-31,515000.0,534000.0,511000.0,519000.0,519000.0,0.0,131306.0,131306.0,-0.3502415020062498
058610,에스피지,KOSDAQ,2025-10-31,32650.0,34900.0,31700.0,33800.0,33800.0,0.0,1941811.0,1941811.0,2.4830379419232074
010170,대한광통신,KOSDAQ,2025-10-31,1934.0,2265.0,1878.0,2165.0,2165.0,0.0,29972448.0,29972448.0,1.5058762237458851
005385,현대차우,KOSPI,2025-10-31,205000.0,218000.0,203000.0,217000.0,217000.0,0.0,295428.0,295428.0,2.228088720480898
125490,한라캐스트,KOSDAQ,2025-10-31,12450.0,12770.0,11590.0,11820.0,11820.0,0.0,5186348.0,5186348.0,-0.8038730824729616
456010,아이씨티케이,KOSDAQ,2025-10-31,19770.0,21250.0,19260.0,20350.0,20350.0,0.0,2976158.0,2976158.0,0.8915105664884098
417200,LS머트리얼즈,KOSDAQ,2025-10-31,12220.0,13770.0,12220.0,13400.0,13400.0,0.0,4340983.0,4340983.0,3.185924009870578
141080,리가켐바이오,KOSDAQ,2025-10-31,142800.0,146800.0,141800.0,146400.0,146400.0,0.0,396848.0,396848.0,0.42761075790270575
000250,삼천당제약,KOSDAQ,2025-10-31,227500.0,238500.0,225500.0,234000.0,234000.0,0.0,247556.0,247556.0,1.1476302586154927
039490,키움증권,KOSPI,2025-10-31,305500.0,307500.0,294000.0,297000.0,297000.0,0.0,189480.0,189480.0,0.50830192215894
088800,에이스테크,KOSDAQ,2025-10-31,3695.0,4690.0,3490.0,3655.0,3655.0,0.0,15209134.0,15209134.0,4.339752981666649
000100,유한양행,KOSPI,2025-10-31,116600.0,120000.0,116550.0,118000.0,118000.0,0.0,469865.0,469865.0,1.021809296099944
316140,우리금융지주,KOSPI,2025-10-31,25700.0,25750.0,25350.0,25400.0,25400.0,0.0,2130997.0,2130997.0,0.7668937562229272
287840,인투셀,KOSDAQ,2025-10-31,60100.0,63600.0,60000.0,63400.0,63400.0,0.0,848367.0,848367.0,1.1990978857963184
082740,한화엔진,KOSPI,2025-10-31,49500.0,50400.0,48250.0,49400.0,49400.0,0.0,1083853.0,1083853.0,-1.0802909636577676
047810,한국항공우주,KOSPI,2025-10-31,104500.0,105400.0,102500.0,103400.0,103400.0,0.0,502601.0,502601.0,-0.4003688449441894
067310,하나마이크론,KOSDAQ,2025-10-31,29800.0,30100.0,29200.0,29400.0,29400.0,0.0,1731213.0,1731213.0,0.018896113120772107
397030,에이프릴바이오,KOSDAQ,2025-10-31,30900.0,33350.0,30450.0,33100.0,33100.0,0.0,1521366.0,1521366.0,0.6425853413806427
005690,파미셀,KOSPI,2025-10-31,17150.0,17400.0,16630.0,16970.0,16970.0,0.0,2928074.0,2928074.0,0.389369307478864
028050,삼성E&A,KOSPI,2025-10-31,27500.0,27550.0,25750.0,25950.0,25950.0,0.0,1889045.0,1889045.0,2.353077278527107
222800,심텍,KOSDAQ,2025-10-31,62000.0,65200.0,60800.0,63100.0,63100.0,0.0,768088.0,768088.0,-0.18653678826250578
380550,뉴로핏,KOSDAQ,2025-10-31,21700.0,22200.0,20900.0,22100.0,22100.0,0.0,2162594.0,2162594.0,-0.3891424780209851
468530,프로티나,KOSDAQ,2025-10-31,65000.0,66300.0,61200.0,63400.0,63400.0,0.0,724688.0,724688.0,-0.6722321357516806
000500,가온전선,KOSPI,2025-10-31,73400.0,86800.0,73300.0,84000.0,84000.0,0.0,546941.0,546941.0,3.9425370196051133
089010,켐트로닉스,KOSDAQ,2025-10-31,34900.0,36050.0,33950.0,34950.0,34950.0,0.0,1312721.0,1312721.0,0.7029472257167921
092460,한라IMS,KOSDAQ,2025-10-31,16900.0,19960.0,16760.0,17870.0,17870.0,0.0,2563217.0,2563217.0,1.2921085687591976
214450,파마리서치,KOSDAQ,2025-10-31,550000.0,553000.0,535000.0,541000.0,541000.0,0.0,79929.0,79929.0,-0.8670710501147242
049630,재영솔루텍,KOSDAQ,2025-10-31,1011.0,1193.0,1011.0,1068.0,1068.0,0.0,39705787.0,39705787.0,1.982022996174684
